Name,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Jeric,5.0,6.0,5.0,6.0,,,,,,,
Jericho,14.0,25.0,26.0,21.0,22.0,24.0,20.0,21.0,20.0,27.0,33.0
Jerick,,8.0,,,,,,,,,
Jerico,,,,6.0,5.0,,,,,,
Jeriko,,5.0,,,,,,,,,
Jerimiah,11.0,12.0,22.0,18.0,15.0,21.0,32.0,10.0,14.0,14.0,7.0
Jerimyah,,,,,,5.0,,,,,
Jermain,,,,,5.0,,,,,,
Jermaine,38.0,25.0,25.0,31.0,19.0,16.0,23.0,30.0,23.0,13.0,12.0
Jermiah,,,8.0,6.0,,7.0,10.0,7.0,,,
Jerod,,,,5.0,,,,,,,
Jerome,34.0,39.0,29.0,27.0,31.0,42.0,19.0,21.0,24.0,24.0,20.0
Jeromy,,,,,6.0,,,,,,
Jeron,6.0,,,,5.0,,8.0,5.0,8.0,,
Jeronimo,9.0,10.0,8.0,5.0,8.0,10.0,10.0,9.0,7.0,11.0,12.0
Jerrell,,9.0,8.0,5.0,7.0,,,,,,
Jerrick,6.0,,,,,,,,,,6.0
Jerrod,5.0,,,,,,6.0,,,,
Jerry,177.0,132.0,161.0,157.0,141.0,130.0,116.0,101.0,91.0,124.0,123.0
Jerson,5.0,5.0,9.0,13.0,11.0,5.0,11.0,,,,5.0
Jese,6.0,,,,,,,,,,
Jeshua,47.0,38.0,36.0,44.0,37.0,33.0,23.0,20.0,19.0,16.0,22.0
Jesiah,8.0,9.0,16.0,15.0,27.0,22.0,22.0,16.0,19.0,44.0,16.0
Jess,17.0,12.0,5.0,9.0,12.0,7.0,5.0,8.0,,,
Jesse,959.0,934.0,866.0,869.0,765.0,760.0,672.0,602.0,578.0,518.0,462.0
Jessee,6.0,,,,,,,,,,
Jessejames,9.0,,,6.0,8.0,6.0,11.0,,5.0,7.0,8.0
Jessey,,,,,,5.0,5.0,,,,
Jessi,10.0,5.0,11.0,,7.0,,7.0,5.0,,,
Jessiah,6.0,16.0,6.0,11.0,9.0,12.0,10.0,6.0,5.0,11.0,16.0
Jessie,130.0,135.0,132.0,144.0,114.0,97.0,95.0,54.0,72.0,66.0,53.0
Jessy,34.0,21.0,18.0,31.0,26.0,24.0,21.0,18.0,8.0,9.0,12.0
Jestin,,,,,,,6.0,,,,
Jesua,,5.0,,,,,,,,,
Jesus,1988.0,1954.0,1933.0,1880.0,1695.0,1597.0,1362.0,1216.0,1116.0,1011.0,979.0
Jesusjr,5.0,,,,,,,,,,
Jesusmanuel,5.0,,,,,,,,,,
Jet,15.0,25.0,25.0,22.0,25.0,20.0,28.0,24.0,23.0,22.0,21.0
Jeter,,,,,,,,,5.0,,
Jethro,,,7.0,,,9.0,9.0,12.0,8.0,6.0,11.0
Jetson,,,,,,,,,,,6.0
Jett,45.0,56.0,57.0,60.0,52.0,70.0,94.0,95.0,85.0,92.0,109.0
Jevon,12.0,14.0,7.0,,6.0,5.0,,5.0,,,
Jeyden,,,,,,,,,,12.0,
Jeyson,,,,,,,,,5.0,,
Jeziah,,,,,,5.0,5.0,,,,5.0
Jezreel,7.0,,6.0,8.0,7.0,5.0,6.0,6.0,,,
Jhett,,,,,,,,,5.0,,
Jhoan,,,,5.0,5.0,,,,,,
Jhon,,5.0,,,,7.0,,,,,
Jhonatan,,6.0,14.0,14.0,8.0,6.0,9.0,9.0,,,
Jhonathan,9.0,7.0,5.0,,9.0,6.0,,10.0,,,
Jhonny,8.0,12.0,20.0,9.0,5.0,15.0,6.0,11.0,7.0,10.0,
Jhovani,,,,8.0,,,,,,,
Jhovanny,,,,,5.0,5.0,,,,,
Jhovany,5.0,7.0,10.0,8.0,,,5.0,8.0,,,
Jian,,,,,5.0,7.0,6.0,,,,
Jianni,,,,,,,,,5.0,,5.0
Jibran,,,,,,5.0,,,,,
Jibril,,,,7.0,,,,,,,
Jim,22.0,11.0,13.0,19.0,13.0,7.0,14.0,12.0,11.0,11.0,13.0
Jimi,,6.0,7.0,,,,,,5.0,,
Jimmie,7.0,,13.0,11.0,11.0,7.0,12.0,9.0,7.0,8.0,7.0
Jimmy,250.0,238.0,211.0,194.0,153.0,164.0,163.0,134.0,103.0,112.0,108.0
Jin,9.0,13.0,9.0,10.0,5.0,6.0,16.0,11.0,11.0,8.0,9.0
Jionni,,,,,,,,11.0,36.0,17.0,23.0
Jiovani,5.0,,6.0,6.0,8.0,8.0,5.0,,,,5.0
Jiovanni,13.0,19.0,11.0,14.0,8.0,12.0,16.0,16.0,18.0,13.0,20.0
Jiovanny,,7.0,7.0,6.0,6.0,6.0,,,,5.0,
Jiraiya,,,,,,5.0,,6.0,,6.0,7.0
Jireh,6.0,,6.0,,,,8.0,7.0,9.0,7.0,7.0
Jiro,,5.0,,,,,,,,,
Jishnu,,,,,,,,,,5.0,
Jjesus,5.0,,,,6.0,,,,,,
Joab,5.0,6.0,5.0,6.0,6.0,,5.0,,5.0,10.0,5.0
Joachim,,,,,,5.0,,,,,5.0
Joahan,10.0,,,,,,,,,,
Joan,33.0,45.0,37.0,55.0,32.0,33.0,22.0,31.0,24.0,31.0,26.0
Joao,,5.0,9.0,,11.0,8.0,6.0,7.0,7.0,7.0,11.0
Joaquin,227.0,245.0,372.0,333.0,359.0,334.0,310.0,284.0,307.0,289.0,338.0
Job,10.0,8.0,13.0,9.0,7.0,,7.0,13.0,8.0,7.0,8.0
Jobani,,5.0,,,,,,,,,
Jocsan,,,,,,5.0,5.0,,,,
Jody,6.0,8.0,8.0,12.0,9.0,9.0,9.0,9.0,,,10.0
Joe,139.0,134.0,134.0,110.0,123.0,84.0,98.0,87.0,67.0,86.0,82.0
Joel,591.0,562.0,619.0,635.0,681.0,599.0,492.0,500.0,460.0,460.0,426.0
Joell,5.0,,,8.0,13.0,9.0,6.0,11.0,9.0,,8.0
Joeseph,5.0,,,,,5.0,6.0,,5.0,5.0,6.0
Joesiah,,,,,9.0,7.0,7.0,,7.0,,
Joesph,,6.0,5.0,8.0,,5.0,6.0,,,,
Joey,112.0,108.0,99.0,99.0,113.0,101.0,101.0,116.0,100.0,104.0,93.0
Joeziah,,,,,,,,,,6.0,
Johan,98.0,101.0,90.0,110.0,134.0,125.0,112.0,111.0,99.0,85.0,79.0
Johann,24.0,36.0,30.0,38.0,39.0,36.0,52.0,57.0,38.0,42.0,28.0
Johannes,,,9.0,8.0,,16.0,11.0,8.0,10.0,6.0,8.0
John,1420.0,1345.0,1336.0,1154.0,1143.0,1028.0,959.0,906.0,904.0,911.0,907.0
Johnatan,,,7.0,,5.0,,5.0,,,,
Johnathan,232.0,270.0,291.0,278.0,237.0,228.0,183.0,198.0,174.0,162.0,111.0
Johnathen,6.0,7.0,7.0,,6.0,,,,,,
Johnathon,36.0,36.0,50.0,43.0,30.0,27.0,16.0,19.0,22.0,15.0,16.0
Johnbenedict,,8.0,,,,,,,,,
Johncarlo,5.0,6.0,9.0,6.0,,5.0,,,6.0,,9.0
Johncarlos,6.0,5.0,,5.0,7.0,,,6.0,5.0,7.0,
Johndavid,,,,,,7.0,,,7.0,,
Johnie,,,,5.0,,,,,,,
Johnmichael,8.0,6.0,8.0,5.0,,7.0,,5.0,5.0,7.0,
Johnnie,23.0,13.0,16.0,23.0,17.0,12.0,12.0,14.0,16.0,17.0,10.0
Johnny,303.0,321.0,370.0,359.0,362.0,327.0,327.0,351.0,315.0,330.0,264.0
Johnpatrick,6.0,,,,,,,,,,
Johnpaul,26.0,57.0,33.0,27.0,27.0,27.0,17.0,32.0,18.0,15.0,30.0
Johnson,25.0,18.0,17.0,17.0,9.0,14.0,9.0,16.0,11.0,15.0,10.0
Johny,10.0,12.0,13.0,13.0,14.0,8.0,10.0,8.0,6.0,8.0,
Jomar,9.0,15.0,9.0,9.0,5.0,,,,,,
Jometh,,,,,5.0,,,,,,
Jon,41.0,53.0,48.0,38.0,36.0,29.0,36.0,20.0,31.0,33.0,23.0
Jona,,,,,,,5.0,,,,
Jonah,266.0,255.0,272.0,311.0,356.0,340.0,305.0,327.0,327.0,354.0,332.0
Jonan,,,,,,,,6.0,,,
Jonas,78.0,98.0,97.0,125.0,122.0,66.0,62.0,67.0,69.0,73.0,66.0
Jonatan,27.0,32.0,21.0,30.0,33.0,27.0,21.0,9.0,17.0,13.0,8.0
Jonathan,2557.0,2636.0,2637.0,2505.0,2310.0,2060.0,1987.0,1869.0,1732.0,1519.0,1404.0
Jonathen,,,5.0,5.0,5.0,,,5.0,,,
Jonathon,73.0,76.0,79.0,71.0,58.0,42.0,41.0,33.0,24.0,19.0,22.0
Jonavan,,,,,,,5.0,,,,
Joncarlo,6.0,,,6.0,,,,,,,
Jones,,,,,,,,9.0,6.0,6.0,9.0
Jonnathan,5.0,8.0,7.0,,,,10.0,,,,7.0
Jonny,14.0,13.0,11.0,9.0,23.0,11.0,10.0,12.0,11.0,13.0,9.0
Jonpaul,,,6.0,,,,,,,,
Joon,5.0,,,,,,,,,,
Jordan,995.0,1044.0,1135.0,1188.0,1111.0,1017.0,941.0,969.0,1030.0,932.0,852.0
Jorden,21.0,27.0,19.0,28.0,30.0,25.0,34.0,37.0,14.0,14.0,17.0
Jordi,12.0,23.0,36.0,21.0,16.0,11.0,,8.0,9.0,23.0,22.0
Jordin,12.0,9.0,10.0,14.0,19.0,13.0,10.0,6.0,,,
Jordon,22.0,21.0,23.0,14.0,15.0,7.0,12.0,9.0,8.0,9.0,5.0
Jordy,39.0,40.0,58.0,23.0,25.0,17.0,20.0,8.0,12.0,21.0,30.0
Jordyn,15.0,13.0,17.0,20.0,20.0,12.0,22.0,17.0,6.0,20.0,12.0
Jorel,6.0,,,5.0,7.0,5.0,,,,,
Jorge,986.0,1012.0,1024.0,969.0,865.0,704.0,657.0,570.0,558.0,481.0,525.0
Jorgeluis,8.0,,5.0,,8.0,,,,,,
Jory,,,,,5.0,,,5.0,,,
Josafat,,,,5.0,,5.0,,,,,
Josaiah,,5.0,,5.0,6.0,5.0,9.0,,,,
Jose,3385.0,3195.0,3096.0,2848.0,2570.0,2172.0,1930.0,1674.0,1575.0,1347.0,1318.0
Josealberto,6.0,,,6.0,6.0,,,,,,
Josealfredo,,,7.0,5.0,,,,,,,
Joseangel,18.0,20.0,13.0,20.0,20.0,17.0,11.0,16.0,17.0,13.0,19.0
Joseantonio,14.0,5.0,11.0,14.0,9.0,7.0,,7.0,,7.0,7.0
Josearmando,,,7.0,,,,,,,,
Josecarlos,,8.0,,,,5.0,,,,,
Josedaniel,,,,,,5.0,,6.0,,,
Josedejesus,8.0,8.0,7.0,10.0,6.0,9.0,,7.0,,,
Joseenrique,,5.0,,,,,,,,,
Josef,23.0,20.0,23.0,17.0,22.0,15.0,9.0,16.0,10.0,15.0,12.0
Joseguadalupe,5.0,,,,,,5.0,,5.0,,
Josejr,,5.0,,,,,,,,,
Josejuan,,,,9.0,,,,,,,
Josejulian,,,,7.0,,,5.0,,5.0,,
Joseluis,67.0,31.0,48.0,45.0,34.0,38.0,30.0,30.0,29.0,33.0,30.0
Josemanuel,29.0,17.0,26.0,18.0,16.0,17.0,16.0,24.0,11.0,14.0,12.0
Josemaria,5.0,9.0,,7.0,13.0,10.0,16.0,11.0,6.0,5.0,
Josemiguel,,,5.0,,6.0,7.0,14.0,15.0,8.0,8.0,6.0
Joseph,2447.0,2550.0,2375.0,2307.0,2209.0,2090.0,1854.0,1754.0,1640.0,1531.0,1467.0
Josh,59.0,48.0,55.0,55.0,62.0,25.0,30.0,28.0,31.0,23.0,28.0
Joshua,3298.0,3215.0,3030.0,2882.0,2759.0,2408.0,2132.0,1909.0,1720.0,1614.0,1489.0
Joshuah,,16.0,19.0,9.0,10.0,7.0,11.0,12.0,8.0,5.0,
Joshuajohn,5.0,,,,,,,,,,
Joshuamichael,,5.0,,,,,,,,,
Joshuan,,,,,5.0,,,,,,
Joshue,12.0,9.0,11.0,10.0,,,,,,,9.0
Josiah,369.0,432.0,449.0,513.0,618.0,644.0,724.0,692.0,754.0,858.0,806.0
Josias,8.0,12.0,13.0,11.0,11.0,17.0,13.0,10.0,11.0,15.0,19.0
Josiyah,,,,,5.0,,9.0,,5.0,,5.0
Josmar,7.0,10.0,5.0,6.0,8.0,9.0,8.0,6.0,5.0,,
Jossue,8.0,7.0,6.0,6.0,8.0,,5.0,6.0,,5.0,
Jostin,,,8.0,,,,,7.0,,,
Josue,491.0,486.0,564.0,578.0,567.0,449.0,499.0,363.0,333.0,339.0,270.0
Josyah,,,,5.0,,5.0,6.0,,,,
Jotham,,,,,,,5.0,,,,
Jourdan,7.0,,,,,,,,,,
Journey,,,,,6.0,6.0,,7.0,9.0,,7.0
Jovan,32.0,30.0,29.0,43.0,46.0,38.0,29.0,20.0,28.0,25.0,26.0
Jovani,52.0,64.0,54.0,59.0,67.0,54.0,57.0,59.0,45.0,35.0,37.0
Jovanni,43.0,63.0,67.0,53.0,55.0,63.0,65.0,50.0,64.0,49.0,40.0
Jovannie,,,,7.0,,,,,,,
Jovanny,54.0,62.0,73.0,70.0,71.0,60.0,48.0,51.0,42.0,27.0,22.0
Jovany,61.0,47.0,63.0,61.0,55.0,44.0,60.0,40.0,25.0,22.0,16.0
Jovian,,,,,,,,,,,6.0
Jovin,,,,,6.0,,,,,,
Jovon,8.0,7.0,11.0,,6.0,9.0,,,,,5.0
Jowell,,,,,,10.0,,7.0,9.0,7.0,
Jozef,,10.0,5.0,6.0,,,,,5.0,5.0,
Joziah,8.0,7.0,18.0,17.0,18.0,31.0,28.0,35.0,43.0,37.0,43.0
Jr,6.0,11.0,,11.0,5.0,,,,,7.0,6.0
Juan,2114.0,2214.0,2073.0,1856.0,1721.0,1588.0,1296.0,1156.0,1038.0,942.0,852.0
Juanantonio,5.0,8.0,5.0,7.0,,5.0,6.0,,,,6.0
Juancarlos,55.0,46.0,53.0,48.0,39.0,49.0,39.0,29.0,38.0,31.0,30.0
Juandavid,9.0,,,,5.0,6.0,,,,,
Juandiego,10.0,11.0,12.0,15.0,10.0,16.0,17.0,9.0,9.0,8.0,5.0
Juanito,,,5.0,,,,,,,,
Juanjose,7.0,16.0,6.0,13.0,19.0,13.0,11.0,12.0,7.0,6.0,9.0
Juanjr,,,,5.0,,,,,,,
Juanluis,5.0,9.0,,9.0,5.0,6.0,5.0,,5.0,,
Juanmanuel,5.0,15.0,9.0,12.0,7.0,6.0,8.0,10.0,7.0,8.0,7.0
Juanmiguel,,,,,,16.0,5.0,,,,
Juanpablo,18.0,64.0,46.0,39.0,37.0,23.0,29.0,60.0,42.0,29.0,24.0
Juaquin,9.0,,11.0,10.0,8.0,10.0,9.0,9.0,10.0,,5.0
Judah,38.0,51.0,68.0,62.0,74.0,95.0,125.0,130.0,135.0,139.0,145.0
Jude,98.0,86.0,90.0,113.0,176.0,184.0,230.0,236.0,267.0,238.0,221.0
Judson,5.0,,,,,,,,6.0,8.0,6.0
Juel,,,,5.0,,,,,,,
Juelz,,,7.0,8.0,11.0,10.0,8.0,11.0,14.0,7.0,
Jules,7.0,7.0,12.0,7.0,8.0,13.0,6.0,,8.0,10.0,13.0
Julian,1365.0,1453.0,1484.0,1589.0,1782.0,1761.0,1906.0,1933.0,1849.0,1865.0,1896.0
Juliani,,,,,,,,10.0,,,
Juliano,,,5.0,11.0,6.0,,,,,,
Julien,58.0,51.0,70.0,66.0,86.0,75.0,74.0,77.0,70.0,74.0,58.0
Julio,333.0,406.0,385.0,322.0,302.0,262.0,238.0,208.0,192.0,154.0,169.0
Juliocesar,11.0,,7.0,,,,,,,,
Julious,,,,6.0,,,,,,,
Julius,75.0,93.0,113.0,130.0,123.0,119.0,109.0,112.0,121.0,121.0,158.0
Jullian,12.0,10.0,19.0,19.0,15.0,20.0,25.0,28.0,21.0,13.0,17.0
Jullien,,,,,,8.0,5.0,,,,
Julyan,,,,8.0,6.0,9.0,5.0,5.0,,,
Jun,,,6.0,11.0,12.0,,6.0,7.0,10.0,7.0,9.0
Junaid,,,,,,,,,,,5.0
Junior,80.0,69.0,96.0,72.0,80.0,66.0,50.0,55.0,61.0,56.0,39.0
Juno,,,,6.0,,,,,,,7.0
Jupiter,,,,,,,,,,,6.0
Justen,8.0,8.0,,7.0,8.0,6.0,,,5.0,,
Justice,43.0,40.0,60.0,75.0,44.0,55.0,50.0,48.0,41.0,39.0,35.0
Justin,1478.0,1292.0,1315.0,1308.0,1275.0,1131.0,1023.0,962.0,678.0,588.0,484.0
Justine,,6.0,5.0,5.0,,,,,,,
Justino,6.0,,,,,,,,,,6.0
Justis,8.0,,,6.0,,,,,,,
Justo,,,5.0,,6.0,,,,,,
Justus,27.0,25.0,30.0,24.0,22.0,27.0,21.0,20.0,24.0,20.0,25.0
Justyn,11.0,10.0,16.0,14.0,14.0,9.0,12.0,9.0,9.0,,
Juvenal,12.0,9.0,9.0,8.0,,7.0,8.0,,7.0,5.0,7.0
Juventino,11.0,5.0,6.0,,7.0,,,,,,7.0
Kaan,,,,,,10.0,,,6.0,,9.0
Kabeer,,,,,,,,,,,5.0
Kabir,10.0,10.0,12.0,12.0,12.0,15.0,14.0,12.0,21.0,22.0,21.0
Kace,,,,,,,,,,5.0,7.0
Kacey,,,6.0,,,8.0,,,,,
Kade,32.0,33.0,24.0,39.0,38.0,49.0,48.0,51.0,54.0,37.0,61.0
Kaden,297.0,321.0,323.0,306.0,316.0,308.0,281.0,272.0,205.0,204.0,202.0
Kadence,,,,,,,,,,,6.0
Kadin,32.0,35.0,19.0,26.0,21.0,23.0,13.0,15.0,14.0,11.0,
Kadon,,,5.0,5.0,,,,,,,
Kadyn,13.0,12.0,9.0,22.0,6.0,11.0,14.0,9.0,,10.0,7.0
Kaeden,16.0,19.0,29.0,28.0,26.0,35.0,39.0,32.0,31.0,27.0,18.0
Kaedin,,5.0,,,,6.0,,,,,
Kaedon,,,,,8.0,,5.0,,,,
Kaedyn,,,,6.0,6.0,,6.0,11.0,9.0,,
Kael,12.0,13.0,22.0,20.0,21.0,17.0,19.0,15.0,12.0,8.0,12.0
Kaelan,9.0,9.0,11.0,,9.0,5.0,6.0,,,,
Kaeleb,,,,,,,,,5.0,,
Kaelen,,,,,6.0,5.0,,,,,
Kaelin,5.0,,,,,,,,,,
Kage,,,,,,7.0,,5.0,,5.0,
Kahlil,8.0,5.0,13.0,,10.0,17.0,11.0,9.0,10.0,5.0,9.0
Kai,326.0,308.0,332.0,308.0,371.0,363.0,386.0,334.0,383.0,371.0,428.0
Kaidan,,,,,,,5.0,,6.0,8.0,9.0
Kaiden,52.0,93.0,89.0,107.0,126.0,154.0,129.0,151.0,155.0,182.0,210.0
Kaidyn,,,,6.0,,,6.0,5.0,11.0,5.0,8.0
Kailan,5.0,,6.0,,,,,,5.0,,
Kailash,7.0,,,,,,6.0,,,6.0,7.0
Kaileb,,,,,,8.0,,7.0,,,
Kailen,6.0,,6.0,7.0,6.0,,,,,,
Kailer,7.0,7.0,10.0,,,,5.0,,,,7.0
Kaimana,8.0,6.0,5.0,7.0,,5.0,,,,6.0,
Kain,,8.0,6.0,11.0,9.0,12.0,16.0,21.0,25.0,18.0,22.0
Kainalu,,,,,6.0,,,,,,
Kaine,,,,,6.0,9.0,9.0,11.0,12.0,11.0,7.0
Kainen,,,,,,,6.0,,,,
Kainoa,26.0,23.0,31.0,20.0,25.0,23.0,24.0,35.0,26.0,25.0,27.0
Kaio,,,,,7.0,,,,,,
Kaipo,,,5.0,,,,,,,,
Kairo,,,6.0,,6.0,12.0,,8.0,8.0,12.0,18.0
Kais,,,,,5.0,,,,,,
Kaisei,,,,,,,5.0,,,,
Kaiser,,,,,,,5.0,6.0,,,
Kaison,,,5.0,7.0,5.0,11.0,,8.0,13.0,10.0,12.0
Kaito,5.0,9.0,14.0,7.0,6.0,12.0,14.0,12.0,13.0,24.0,10.0
Kaius,,,,,,,,,6.0,10.0,9.0
Kaizen,,,,,,,,,,,7.0
Kaj,,,5.0,,,5.0,,6.0,,,5.0
Kal,,,,,,,,,,,5.0
Kalan,,,,,,,,6.0,,,
Kalani,16.0,22.0,28.0,21.0,17.0,21.0,19.0,16.0,10.0,15.0,13.0
Kalden,,,,,,,,,5.0,,
Kale,18.0,11.0,13.0,24.0,23.0,27.0,16.0,18.0,19.0,13.0,10.0
Kaleb,196.0,222.0,242.0,277.0,255.0,299.0,251.0,286.0,270.0,280.0,259.0
Kalel,5.0,8.0,17.0,22.0,31.0,26.0,24.0,19.0,21.0,29.0,36.0
Kalen,13.0,7.0,12.0,9.0,13.0,10.0,9.0,5.0,9.0,5.0,
Kaleo,8.0,16.0,12.0,19.0,18.0,17.0,15.0,22.0,29.0,27.0,14.0
Kalev,,,,,,,,,,,5.0
Kali,,,,,,6.0,6.0,,,,
Kalib,,6.0,5.0,7.0,,,,,,5.0,
Kalil,9.0,,6.0,,,,,,,,
Kalin,7.0,,,,,,5.0,,,,
Kallen,,,,,,8.0,7.0,7.0,5.0,,9.0
Kalob,5.0,,,6.0,7.0,,5.0,,,,
Kalub,,,5.0,,7.0,,5.0,,,,
Kalvin,14.0,17.0,19.0,21.0,22.0,19.0,14.0,14.0,15.0,14.0,15.0
Kalyan,,,,,,,6.0,,,,
Kamal,5.0,7.0,,9.0,6.0,8.0,,5.0,7.0,7.0,
Kamani,,,,,,,5.0,,,,
Kamar,5.0,5.0,,5.0,,7.0,7.0,,,,
Kamari,16.0,12.0,24.0,27.0,24.0,29.0,30.0,21.0,18.0,12.0,25.0
Kamarion,5.0,,6.0,6.0,,,7.0,,,,
Kamau,6.0,,,,,,,,,,
Kamden,6.0,5.0,,9.0,16.0,15.0,17.0,17.0,29.0,27.0,36.0
Kamdyn,,,,,,,,,,,9.0
Kameren,,,,,,6.0,,,,,
Kameron,67.0,61.0,81.0,88.0,59.0,62.0,67.0,75.0,92.0,77.0,86.0
Kamil,,,,,9.0,7.0,,6.0,,,
Kamilo,,,,,,,,,,,6.0
Kamran,16.0,17.0,8.0,17.0,15.0,14.0,11.0,12.0,12.0,9.0,14.0
Kamren,14.0,16.0,16.0,10.0,14.0,9.0,11.0,13.0,7.0,7.0,13.0
Kamrin,,8.0,8.0,,5.0,,,,,,
Kamron,20.0,20.0,15.0,13.0,14.0,9.0,11.0,23.0,12.0,10.0,18.0
Kamryn,10.0,7.0,8.0,8.0,7.0,8.0,8.0,11.0,9.0,10.0,8.0
Kanan,5.0,,,,8.0,5.0,6.0,,5.0,,
Kanav,,,,,,5.0,,,,,
Kane,15.0,32.0,36.0,36.0,63.0,54.0,49.0,57.0,45.0,49.0,64.0
Kanishk,,,,,,,6.0,,,,5.0
Kannon,6.0,5.0,5.0,8.0,14.0,10.0,7.0,10.0,12.0,13.0,12.0
Kanoa,9.0,10.0,,11.0,9.0,8.0,16.0,12.0,8.0,8.0,7.0
Kanon,,,6.0,,8.0,,,,,,5.0
Kanye,22.0,16.0,5.0,,5.0,,,,,,
Karam,,,,,,7.0,7.0,5.0,,6.0,8.0
Karan,16.0,12.0,11.0,11.0,8.0,10.0,7.0,5.0,12.0,10.0,
Karanveer,,,,5.0,,,,7.0,7.0,,
Karas,,,,,,,,,8.0,10.0,10.0
Kareem,29.0,19.0,30.0,22.0,27.0,26.0,35.0,29.0,41.0,32.0,31.0
Karim,26.0,17.0,24.0,22.0,16.0,21.0,18.0,19.0,21.0,18.0,21.0
Karl,20.0,19.0,20.0,20.0,14.0,19.0,15.0,18.0,13.0,22.0,19.0
Karlo,12.0,12.0,11.0,6.0,7.0,8.0,13.0,7.0,9.0,8.0,6.0
Karlos,10.0,13.0,7.0,5.0,11.0,6.0,6.0,6.0,6.0,7.0,6.0
Karmello,,,,,,5.0,,,,,
Karmelo,,,,,,,5.0,7.0,7.0,9.0,
Karo,,,5.0,,7.0,,,,5.0,,
Karol,,21.0,10.0,9.0,8.0,,5.0,11.0,9.0,7.0,
Karon,,8.0,,,,5.0,,,,,
Karsen,,,5.0,7.0,,6.0,5.0,8.0,11.0,,7.0
Karson,18.0,12.0,14.0,18.0,20.0,21.0,34.0,37.0,35.0,47.0,38.0
Karsten,9.0,11.0,12.0,11.0,7.0,13.0,7.0,7.0,7.0,11.0,6.0
Karsyn,,,,,,,,,,7.0,
Karter,,7.0,10.0,12.0,19.0,19.0,30.0,36.0,39.0,57.0,99.0
Karthik,9.0,8.0,15.0,14.0,10.0,6.0,14.0,7.0,11.0,20.0,6.0
Kartik,,,,5.0,5.0,,,5.0,,,
Kase,,,,,,,,,5.0,8.0,11.0
Kasen,8.0,8.0,,9.0,15.0,21.0,24.0,33.0,26.0,25.0,30.0
Kasey,21.0,25.0,20.0,16.0,16.0,15.0,9.0,18.0,15.0,13.0,11.0
Kash,5.0,10.0,9.0,18.0,30.0,27.0,40.0,49.0,68.0,63.0,85.0
Kashton,,,,,,,7.0,5.0,,,13.0
Kason,5.0,13.0,12.0,12.0,13.0,22.0,26.0,33.0,39.0,26.0,29.0
Kasper,6.0,8.0,,5.0,,,9.0,5.0,,5.0,
Kasra,,7.0,,6.0,5.0,7.0,9.0,,,,7.0
Kassius,,,,,,,,,,9.0,
Kato,,,,,,,,,6.0,5.0,5.0
Kaushik,,,,5.0,,,,,,,
Kavan,,,,,5.0,,5.0,6.0,5.0,,
Kaveh,5.0,,,,,,,7.0,,,
Kaven,5.0,,,,,,,,,,
Kavi,7.0,,,7.0,,8.0,8.0,5.0,7.0,8.0,8.0
Kavin,5.0,9.0,9.0,7.0,19.0,10.0,17.0,14.0,15.0,11.0,8.0
Kavir,,,,,,,,,,,5.0
Kavish,,,,,,,,5.0,,6.0,
Kavon,,,,7.0,5.0,,,,,,
Kawika,,,,,6.0,8.0,5.0,,5.0,,
Kaya,7.0,6.0,,,5.0,,,,6.0,,
Kaydan,,,,,,,,5.0,,,
Kayden,61.0,71.0,125.0,152.0,185.0,224.0,241.0,292.0,288.0,354.0,415.0
Kaydin,,,5.0,,7.0,5.0,10.0,9.0,8.0,10.0,5.0
Kaydon,,,,,,7.0,,,5.0,7.0,7.0
Kayin,7.0,,,,,,,,,,
Kayleb,6.0,5.0,9.0,9.0,12.0,14.0,21.0,17.0,13.0,23.0,9.0
Kaylen,,6.0,,6.0,,7.0,5.0,8.0,5.0,,
Kaylon,,5.0,,,,,,,,,
Kayne,,5.0,,8.0,10.0,5.0,8.0,7.0,11.0,8.0,
Kaysen,,,,6.0,,8.0,8.0,9.0,15.0,8.0,19.0
Kayson,,,,8.0,10.0,14.0,14.0,19.0,29.0,22.0,42.0
Kayvon,,9.0,5.0,,13.0,8.0,,,,5.0,
Keagan,5.0,14.0,20.0,13.0,18.0,15.0,23.0,14.0,14.0,13.0,6.0
Keahi,,,6.0,,,,,,,,
Kean,6.0,5.0,,,7.0,,,6.0,,,
Keandre,5.0,5.0,,,5.0,7.0,,6.0,,,6.0
Keane,6.0,6.0,7.0,9.0,,10.0,9.0,10.0,10.0,6.0,11.0
Keano,,,,,,,5.0,,,,
Keanu,43.0,35.0,43.0,35.0,36.0,41.0,37.0,39.0,31.0,23.0,30.0
Keaton,41.0,43.0,27.0,41.0,31.0,39.0,34.0,29.0,37.0,32.0,34.0
Keawe,,,,,5.0,,,,,,
Keegan,59.0,64.0,69.0,79.0,74.0,86.0,63.0,66.0,55.0,76.0,74.0
Keelan,,,9.0,10.0,5.0,6.0,7.0,6.0,8.0,,6.0
Keenan,32.0,33.0,31.0,30.0,34.0,19.0,25.0,19.0,20.0,18.0,24.0
Kegan,9.0,,,7.0,5.0,8.0,,8.0,5.0,,
Kei,,,,5.0,,,,,,6.0,6.0
Keiden,,,,,,6.0,,,,,
Keifer,,,,,,6.0,,,,,
Keiji,,,,,,7.0,,,6.0,,
Keion,,7.0,,10.0,7.0,8.0,8.0,,,5.0,6.0
Keir,,,,,,,,,,5.0,
Keiran,,,6.0,5.0,,5.0,,6.0,,6.0,
