Name,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Kaniya,6.0,,5.0,8.0,,,9.0,,,,
Kaniyah,,,,8.0,6.0,8.0,7.0,,,,
Kaori,,,8.0,,,7.0,,,,,
Kara,62.0,59.0,43.0,60.0,60.0,86.0,60.0,45.0,51.0,50.0,37.0
Karah,,5.0,8.0,6.0,,,,,,,
Kareema,,,,,,5.0,,5.0,,,
Kareena,13.0,9.0,10.0,11.0,7.0,5.0,6.0,7.0,,6.0,6.0
Karen,162.0,149.0,142.0,145.0,123.0,112.0,93.0,93.0,73.0,60.0,49.0
Karena,5.0,,,5.0,,,,,6.0,,
Kari,5.0,8.0,7.0,8.0,7.0,,,,6.0,9.0,
Karima,,5.0,6.0,,,,,5.0,,,
Karime,8.0,,,,,,,,,,
Karin,,6.0,11.0,6.0,,9.0,,5.0,5.0,5.0,
Karina,97.0,91.0,78.0,82.0,76.0,45.0,66.0,53.0,45.0,68.0,45.0
Karis,8.0,6.0,11.0,7.0,6.0,6.0,6.0,7.0,,5.0,
Karishma,,,,5.0,,,,,,,5.0
Karisma,5.0,5.0,8.0,5.0,5.0,,,7.0,6.0,,
Karissa,25.0,21.0,21.0,19.0,14.0,21.0,22.0,16.0,18.0,16.0,10.0
Karizma,5.0,,8.0,7.0,,,,5.0,,,
Karla,73.0,75.0,64.0,70.0,66.0,42.0,53.0,47.0,38.0,44.0,39.0
Karlee,14.0,10.0,13.0,9.0,13.0,16.0,8.0,7.0,12.0,14.0,15.0
Karleigh,8.0,7.0,,7.0,5.0,,8.0,5.0,6.0,6.0,6.0
Karley,8.0,9.0,6.0,5.0,11.0,11.0,8.0,10.0,,,
Karli,12.0,12.0,13.0,13.0,10.0,8.0,7.0,7.0,,,
Karlie,20.0,11.0,6.0,8.0,9.0,6.0,13.0,6.0,6.0,8.0,8.0
Karly,11.0,14.0,9.0,7.0,10.0,9.0,12.0,10.0,9.0,8.0,9.0
Karma,,11.0,12.0,,10.0,16.0,14.0,6.0,9.0,22.0,10.0
Karmen,5.0,,,,,,6.0,,,,
Karol,10.0,11.0,,,7.0,6.0,,,11.0,,
Karolina,18.0,11.0,15.0,15.0,18.0,14.0,15.0,8.0,11.0,5.0,7.0
Karoline,7.0,,,8.0,,,,,,,
Karsen,,5.0,,,,,,,,,
Karsyn,,,,,,,,,6.0,,
Karter,,,,,,,6.0,,5.0,,11.0
Karyn,,,5.0,,,,,,,,
Kasandra,8.0,11.0,5.0,6.0,7.0,6.0,,,7.0,,
Kasey,24.0,22.0,21.0,36.0,30.0,18.0,31.0,22.0,21.0,28.0,12.0
Kasia,5.0,6.0,,,,,,,,,
Kassandra,34.0,24.0,17.0,17.0,24.0,18.0,17.0,16.0,20.0,12.0,16.0
Kassidy,30.0,29.0,36.0,26.0,30.0,19.0,27.0,22.0,39.0,25.0,29.0
Kassie,,6.0,,,6.0,,5.0,5.0,,,
Kataleya,,,,,,,,,,13.0,8.0
Katalina,,,7.0,,5.0,7.0,6.0,7.0,16.0,17.0,23.0
Katana,,,,,,,,5.0,,,
Katarina,20.0,16.0,23.0,11.0,15.0,11.0,6.0,7.0,11.0,11.0,7.0
Kate,155.0,158.0,147.0,164.0,120.0,130.0,84.0,111.0,108.0,91.0,89.0
Katelin,12.0,17.0,7.0,9.0,7.0,6.0,,,,5.0,
Katelyn,196.0,197.0,186.0,181.0,172.0,166.0,147.0,129.0,114.0,78.0,83.0
Katelynn,37.0,41.0,42.0,55.0,46.0,43.0,43.0,32.0,32.0,30.0,21.0
Kateri,5.0,,,,,,,,,,6.0
Katerin,7.0,9.0,8.0,7.0,7.0,,,,5.0,,
Katerina,28.0,24.0,25.0,22.0,33.0,15.0,25.0,27.0,22.0,32.0,26.0
Katerine,,9.0,7.0,,,,,,,,
Katharina,,6.0,,,,,,,,,
Katharine,27.0,9.0,20.0,20.0,12.0,10.0,10.0,14.0,9.0,7.0,
Katherin,12.0,7.0,12.0,5.0,,5.0,5.0,9.0,5.0,,
Katherina,,,,,,,5.0,,,,
Katherine,510.0,421.0,414.0,411.0,345.0,308.0,252.0,269.0,254.0,237.0,210.0
Katheryn,7.0,6.0,,8.0,5.0,8.0,13.0,5.0,6.0,,7.0
Kathia,,5.0,,,,,,,,,
Kathleen,78.0,75.0,68.0,73.0,60.0,30.0,35.0,38.0,33.0,36.0,36.0
Kathrine,,,8.0,7.0,6.0,,,,,,
Kathryn,154.0,117.0,108.0,90.0,75.0,64.0,67.0,51.0,58.0,46.0,52.0
Kathy,23.0,22.0,14.0,20.0,21.0,14.0,6.0,9.0,10.0,9.0,13.0
Katia,11.0,13.0,10.0,,6.0,5.0,9.0,9.0,5.0,,8.0
Katiana,,5.0,,,,,,,,,
Katie,140.0,138.0,149.0,147.0,137.0,113.0,91.0,84.0,95.0,79.0,69.0
Katina,,,,,,6.0,,,,,
Katlyn,11.0,9.0,11.0,12.0,7.0,6.0,6.0,,,5.0,
Katrin,5.0,,,,,,,,,,
Katrina,75.0,92.0,51.0,36.0,37.0,27.0,22.0,24.0,26.0,7.0,13.0
Katy,6.0,14.0,8.0,9.0,7.0,6.0,5.0,12.0,11.0,,6.0
Katya,10.0,,,,,,5.0,,,5.0,
Kavita,6.0,,,,,,,,,,
Kavya,,,,6.0,5.0,9.0,,7.0,,,
Kay,,,5.0,9.0,,,,,,,
Kaya,30.0,21.0,16.0,32.0,28.0,32.0,30.0,26.0,30.0,25.0,21.0
Kayana,,,5.0,,,,,,,,
Kayanna,5.0,,,6.0,,,,,,,
Kaycee,,,6.0,7.0,10.0,8.0,,9.0,,7.0,9.0
Kaydance,,8.0,5.0,,,,,,,,
Kayden,10.0,14.0,15.0,19.0,27.0,25.0,17.0,20.0,14.0,10.0,13.0
Kaydence,23.0,18.0,30.0,31.0,18.0,51.0,40.0,43.0,41.0,37.0,29.0
Kayla,850.0,755.0,769.0,768.0,607.0,555.0,455.0,398.0,358.0,305.0,265.0
Kaylah,25.0,35.0,31.0,26.0,23.0,24.0,19.0,16.0,11.0,14.0,6.0
Kaylan,,,,,,5.0,,,5.0,,
Kaylani,7.0,6.0,9.0,9.0,10.0,5.0,9.0,9.0,16.0,13.0,11.0
Kaylanie,,,,,,,,,,6.0,
Kayle,,5.0,,5.0,7.0,,10.0,10.0,5.0,,
Kaylea,,6.0,,,,,,,,,
Kaylee,195.0,228.0,222.0,249.0,247.0,333.0,302.0,322.0,348.0,305.0,249.0
Kayleen,30.0,14.0,19.0,19.0,24.0,28.0,38.0,27.0,15.0,21.0,23.0
Kaylei,,5.0,,,8.0,5.0,,5.0,5.0,,
Kayleigh,55.0,56.0,48.0,87.0,68.0,70.0,70.0,66.0,64.0,60.0,50.0
Kaylen,5.0,15.0,14.0,9.0,20.0,26.0,12.0,8.0,11.0,5.0,8.0
Kaylene,8.0,12.0,9.0,9.0,7.0,10.0,5.0,7.0,6.0,7.0,
Kayley,24.0,18.0,20.0,7.0,11.0,13.0,10.0,8.0,14.0,,6.0
Kayli,12.0,11.0,18.0,13.0,12.0,12.0,10.0,8.0,7.0,,6.0
Kayliana,,,,,,,,,,6.0,
Kaylie,36.0,40.0,47.0,50.0,61.0,53.0,42.0,47.0,43.0,41.0,32.0
Kaylin,52.0,64.0,48.0,51.0,44.0,61.0,55.0,42.0,32.0,58.0,45.0
Kayly,6.0,,,,,,,,,,
Kaylyn,18.0,21.0,22.0,17.0,16.0,13.0,25.0,15.0,13.0,16.0,8.0
Kaylynn,12.0,17.0,15.0,15.0,18.0,13.0,15.0,17.0,23.0,10.0,18.0
Kayra,,,,,5.0,5.0,,,,7.0,
Kaytlin,5.0,,,,,,,,,,
Keana,13.0,,,7.0,,,,,,,
Keandra,,5.0,,,,,5.0,,,,
Keanna,12.0,7.0,6.0,6.0,5.0,,6.0,5.0,,,
Keara,18.0,17.0,16.0,16.0,9.0,,7.0,,,,
Keegan,,,5.0,11.0,,6.0,,,5.0,6.0,
Keeley,,6.0,,,5.0,10.0,8.0,,,8.0,
Keely,7.0,10.0,7.0,11.0,6.0,7.0,6.0,,5.0,,
Keeva,,,,,,,,,,5.0,
Keiana,,5.0,,,,,,,,,
Keianna,6.0,,,,,,,,,,
Keiara,,7.0,6.0,,,,,,,,
Keidy,8.0,,,,,,,,,,
Keila,14.0,19.0,12.0,20.0,13.0,14.0,11.0,9.0,14.0,12.0,14.0
Keilah,,6.0,,,,5.0,,,,,
Keilani,,,,5.0,,6.0,,5.0,7.0,10.0,8.0
Keili,,5.0,,,,,,,,,
Keilly,,7.0,,,5.0,,,6.0,,,
Keily,7.0,6.0,14.0,10.0,11.0,25.0,19.0,25.0,19.0,20.0,16.0
Keilyn,5.0,5.0,6.0,8.0,,10.0,8.0,11.0,7.0,5.0,
Keira,83.0,110.0,234.0,209.0,193.0,164.0,145.0,102.0,119.0,111.0,80.0
Keirra,,,,,6.0,,,5.0,,,
Keirsten,5.0,,,,,,,,,,
Keiry,13.0,6.0,9.0,10.0,10.0,9.0,,13.0,13.0,10.0,11.0
Keisha,8.0,8.0,,9.0,,8.0,,,,8.0,8.0
Keisy,,,,,,6.0,,,,5.0,9.0
Kelcie,,,,,,,,5.0,,,
Kelis,19.0,10.0,31.0,27.0,21.0,20.0,11.0,6.0,9.0,8.0,10.0
Kelise,,,,6.0,,,5.0,,,,
Kelli,7.0,,,5.0,,,5.0,,,,
Kellie,13.0,5.0,14.0,,,,,,5.0,,
Kelly,246.0,167.0,172.0,166.0,136.0,149.0,111.0,110.0,82.0,85.0,55.0
Kellyann,,,,,5.0,,5.0,,,,
Kelsea,6.0,5.0,9.0,,,,6.0,,,,
Kelsey,110.0,77.0,81.0,77.0,87.0,63.0,75.0,74.0,73.0,65.0,68.0
Kelsi,5.0,,,,6.0,8.0,,9.0,6.0,,
Kelsie,11.0,13.0,8.0,12.0,5.0,9.0,12.0,14.0,9.0,10.0,17.0
Kelsy,5.0,,5.0,8.0,,5.0,,8.0,,,
Kemora,,,,,6.0,,,5.0,,,
Kenadee,,,,,,,6.0,,,,7.0
Kenadie,,,6.0,5.0,,,5.0,,,,
Kendal,13.0,13.0,9.0,,5.0,15.0,10.0,11.0,13.0,10.0,5.0
Kendall,60.0,87.0,60.0,67.0,76.0,75.0,84.0,117.0,119.0,106.0,105.0
Kendell,,6.0,,,,,,,,,
Kendra,69.0,59.0,68.0,75.0,82.0,80.0,61.0,60.0,39.0,64.0,55.0
Kendyl,5.0,5.0,,7.0,6.0,,12.0,13.0,7.0,18.0,10.0
Kendyll,5.0,,,,,7.0,,,,,
Kenia,13.0,15.0,8.0,11.0,13.0,5.0,9.0,8.0,14.0,10.0,5.0
Kenleigh,,,,,,,,,,6.0,
Kenley,,,,,,,9.0,10.0,17.0,17.0,8.0
Kenna,7.0,6.0,6.0,,8.0,9.0,11.0,8.0,8.0,,13.0
Kennedi,,6.0,,,6.0,14.0,8.0,8.0,5.0,15.0,14.0
Kennedy,76.0,61.0,43.0,58.0,75.0,79.0,71.0,96.0,126.0,130.0,155.0
Kensie,,,,,,,,,,6.0,5.0
Kensington,,,,,,,,5.0,,11.0,7.0
Kensley,,,,,,,,,,5.0,6.0
Kenya,21.0,18.0,25.0,15.0,23.0,24.0,14.0,15.0,16.0,18.0,12.0
Kenza,,,,6.0,,5.0,,,,,
Kenzi,,,,,,,,,7.0,,12.0
Kenzie,8.0,7.0,6.0,16.0,14.0,9.0,15.0,29.0,30.0,43.0,47.0
Kenzy,,,,,5.0,,,,,5.0,
Keonna,,,5.0,,,,,,,,
Kera,,5.0,,,,,6.0,,,,
Keren,14.0,12.0,,8.0,13.0,11.0,13.0,11.0,8.0,9.0,12.0
Keri,7.0,,,,,,,6.0,,,
Kerri,8.0,,5.0,,5.0,5.0,,,,,
Kerrigan,,,5.0,,,5.0,,,6.0,,
Kerry,13.0,12.0,14.0,9.0,9.0,5.0,,7.0,5.0,,
Keturah,,,7.0,,,5.0,,6.0,5.0,,
Kevin,5.0,,,,,,,,,,
Keya,,,,,5.0,,,,5.0,,
Keyaira,,5.0,,,,,,,,,
Keyana,13.0,7.0,5.0,10.0,14.0,10.0,6.0,,,,
Keyanna,8.0,,16.0,5.0,9.0,8.0,,5.0,7.0,,
Keyara,5.0,7.0,5.0,7.0,8.0,5.0,9.0,,,,
Keyera,,,,5.0,,,,,,,
Keyla,26.0,22.0,22.0,27.0,23.0,21.0,23.0,25.0,24.0,24.0,26.0
Keyli,,,,7.0,,9.0,,,,,5.0
Keylin,,,6.0,6.0,,5.0,,7.0,,6.0,6.0
Keyona,5.0,,,,,,6.0,,,,
Keyonna,,,9.0,,,,,,5.0,,
Keyra,,5.0,,6.0,,,,,,,
Keysi,,,,,,,,,,7.0,
Kezia,7.0,7.0,6.0,11.0,9.0,6.0,9.0,,,,
Keziah,11.0,8.0,7.0,8.0,6.0,5.0,9.0,12.0,12.0,11.0,13.0
Khadija,15.0,18.0,23.0,12.0,14.0,21.0,17.0,12.0,27.0,18.0,22.0
Khadijah,11.0,10.0,12.0,7.0,14.0,10.0,11.0,15.0,15.0,17.0,24.0
Khaleesi,,,,,,,,,14.0,18.0,22.0
Khalia,10.0,6.0,5.0,,,8.0,10.0,6.0,5.0,8.0,
Khaliyah,8.0,,,,,,,6.0,,,
Khamani,,,,,,,7.0,,,,
Khloe,5.0,,,15.0,67.0,145.0,242.0,244.0,233.0,166.0,197.0
Khloee,,,,,,,,,5.0,,8.0
Khole,,,,,,,8.0,9.0,9.0,5.0,
Khushi,5.0,,5.0,,6.0,,,,,,5.0
Khylee,,,,,,,5.0,,,,
Khylie,,,,,,,,,5.0,,
Kia,6.0,,,,,,,,,,
Kiah,,,,6.0,,,,,,,
Kiahna,,,5.0,,,,,,,,
Kiana,55.0,61.0,40.0,43.0,40.0,34.0,24.0,20.0,25.0,19.0,10.0
Kiani,7.0,,,,,,,,,,
Kianna,26.0,19.0,21.0,20.0,15.0,19.0,12.0,15.0,17.0,9.0,8.0
Kiara,199.0,225.0,181.0,174.0,153.0,115.0,89.0,94.0,95.0,108.0,77.0
Kiarah,,8.0,,7.0,,5.0,6.0,6.0,,,8.0
Kiarra,13.0,18.0,11.0,6.0,9.0,9.0,7.0,8.0,,5.0,
Kieara,5.0,,,,,,,,,,
Kiera,55.0,70.0,75.0,65.0,84.0,71.0,51.0,39.0,31.0,33.0,36.0
Kieran,,,,,,,,5.0,,,
Kiernan,,,,,,,5.0,,,,
Kierra,16.0,17.0,21.0,22.0,20.0,18.0,7.0,8.0,14.0,7.0,
Kiersten,29.0,26.0,26.0,19.0,32.0,13.0,17.0,16.0,7.0,8.0,6.0
Kierstin,5.0,,7.0,6.0,5.0,,,,,,
Kierstyn,,,,5.0,8.0,,,,,,
Kiki,,,,,6.0,,,,,5.0,
Kilee,5.0,,,,,,,,,,
Kiley,24.0,30.0,17.0,23.0,29.0,35.0,36.0,33.0,24.0,13.0,14.0
Kim,8.0,,8.0,7.0,,,,,5.0,,
Kimani,6.0,,11.0,,9.0,6.0,7.0,8.0,5.0,,
Kimara,,,,6.0,,,,,,,
Kimaya,,5.0,,7.0,8.0,6.0,6.0,5.0,7.0,5.0,9.0
Kimberlee,,6.0,,,,,,,5.0,,
Kimberley,6.0,11.0,5.0,9.0,,,7.0,6.0,,,
Kimberli,,,,6.0,,,,,,,
Kimberlin,,,,7.0,5.0,,,,,,
Kimberly,316.0,272.0,274.0,263.0,251.0,223.0,195.0,213.0,182.0,167.0,161.0
Kimberlyn,7.0,6.0,6.0,6.0,10.0,6.0,9.0,9.0,,6.0,6.0
Kimi,,,,,,,,5.0,,,6.0
Kimora,45.0,54.0,63.0,73.0,86.0,63.0,53.0,33.0,34.0,23.0,23.0
Kimorah,,,,5.0,,,,,,,
Kinleigh,,,,,,,,,,,9.0
Kinley,,,,,,,8.0,19.0,21.0,24.0,35.0
Kinsey,,,,,,,,,,10.0,
Kinsley,,,,,5.0,5.0,7.0,8.0,17.0,17.0,34.0
Kira,60.0,60.0,64.0,42.0,71.0,57.0,55.0,49.0,48.0,43.0,56.0
Kiran,,6.0,11.0,10.0,8.0,7.0,,5.0,,5.0,5.0
Kirsten,43.0,33.0,36.0,34.0,16.0,10.0,18.0,18.0,14.0,10.0,6.0
Kirstin,5.0,,,,,,,,,,
Kitana,,,,,,,5.0,,,,
Kitty,7.0,,,,,,,,,,
Kiya,9.0,6.0,6.0,7.0,8.0,7.0,,,,,
Kiyana,,,6.0,,,,,,,,
Kiyara,,,5.0,,,,,,,,
Kiyomi,,,,,,,,,,6.0,
Klara,6.0,6.0,5.0,7.0,9.0,,7.0,7.0,13.0,6.0,6.0
Klarissa,5.0,,5.0,,,,,,,,
Klaudia,5.0,6.0,,,8.0,,,,,,
Klea,,,,,,,,,,,5.0
Kloe,,,7.0,,7.0,,8.0,11.0,5.0,7.0,
Kloey,,,5.0,,,,6.0,6.0,,6.0,
Kloie,,,,,,5.0,,,,,
Konstantina,,,,,5.0,5.0,,,,,
Kora,,,,,,6.0,5.0,5.0,5.0,10.0,9.0
Kori,8.0,13.0,10.0,7.0,11.0,6.0,7.0,15.0,6.0,10.0,13.0
Korie,,,,,,,,,,,6.0
Kortney,5.0,5.0,,,,,,,,,
Kourtney,10.0,,,,13.0,22.0,35.0,26.0,24.0,24.0,16.0
Kreindy,,,,,,,7.0,,,,
Krisha,,,,6.0,,,5.0,,6.0,,
Krista,32.0,31.0,29.0,20.0,18.0,8.0,10.0,9.0,5.0,9.0,10.0
Kristal,16.0,12.0,8.0,7.0,,7.0,6.0,6.0,7.0,,
Kristel,,,,,,,,,,5.0,
Kristen,81.0,72.0,67.0,49.0,37.0,45.0,42.0,35.0,33.0,31.0,36.0
Kristi,,6.0,7.0,,,,,,,,
Kristiana,7.0,8.0,5.0,,,,,5.0,,,
Kristie,5.0,,,5.0,,,,,,,
Kristin,38.0,39.0,38.0,21.0,18.0,16.0,22.0,16.0,16.0,12.0,6.0
Kristina,70.0,79.0,69.0,52.0,46.0,42.0,47.0,29.0,30.0,28.0,24.0
Kristine,19.0,9.0,16.0,18.0,9.0,13.0,,6.0,12.0,5.0,6.0
Kristy,10.0,9.0,11.0,13.0,9.0,10.0,,7.0,11.0,16.0,8.0
Kristyn,5.0,5.0,,,,,,,,,
Krysta,8.0,10.0,,,5.0,,,,,,
Krystal,55.0,66.0,39.0,34.0,38.0,20.0,30.0,23.0,23.0,19.0,25.0
Krystina,6.0,,,,,,,,,,
Ksenia,,5.0,5.0,,,,,,,,
Kya,14.0,11.0,19.0,8.0,9.0,,,6.0,,8.0,10.0
Kyah,,,,5.0,,,,,,,
Kyana,,5.0,7.0,,,,,,,,
Kyanna,11.0,,8.0,5.0,,,6.0,5.0,,,
Kyara,21.0,16.0,20.0,15.0,15.0,14.0,5.0,7.0,,5.0,6.0
Kyla,119.0,91.0,78.0,79.0,70.0,53.0,55.0,56.0,65.0,50.0,51.0
Kylah,12.0,7.0,11.0,13.0,12.0,12.0,12.0,10.0,5.0,10.0,16.0
Kyle,,,6.0,,,,,5.0,6.0,6.0,6.0
Kylee,43.0,35.0,60.0,47.0,51.0,63.0,63.0,69.0,70.0,70.0,51.0
Kylei,,,,,,,,,,,5.0
Kyleigh,22.0,31.0,30.0,26.0,34.0,37.0,34.0,41.0,34.0,30.0,32.0
Kylie,176.0,156.0,131.0,165.0,199.0,185.0,216.0,240.0,228.0,258.0,242.0
Kymani,,,,,9.0,,7.0,5.0,,6.0,
Kymora,6.0,,9.0,6.0,,,,,,,
Kyndra,,,7.0,5.0,,,,,,,
Kynlee,,,,,,,,,,,5.0
Kyra,84.0,113.0,79.0,90.0,71.0,45.0,40.0,37.0,28.0,32.0,35.0
Kyrah,6.0,6.0,,,6.0,,,7.0,,6.0,7.0
Kyrie,,,,,,,7.0,,,,
Lacey,24.0,19.0,24.0,16.0,25.0,31.0,28.0,25.0,18.0,22.0,33.0
Laci,20.0,22.0,15.0,10.0,14.0,,,6.0,5.0,7.0,
Lacie,6.0,6.0,6.0,5.0,8.0,8.0,7.0,6.0,5.0,,
Lacy,,,,5.0,5.0,,,,,5.0,
Lady,7.0,,,,,,5.0,,,,
Lael,7.0,,,,,7.0,5.0,,10.0,,5.0
Laela,,,,,5.0,,,,5.0,,
Laia,,,,,,,,,5.0,,
Laiba,12.0,15.0,12.0,13.0,11.0,10.0,7.0,5.0,7.0,8.0,7.0
Laila,85.0,109.0,94.0,165.0,171.0,193.0,170.0,162.0,173.0,149.0,138.0
Lailah,7.0,14.0,11.0,8.0,11.0,19.0,23.0,17.0,15.0,23.0,29.0
Lailani,,,,5.0,,6.0,7.0,9.0,,7.0,
Laina,,,,,6.0,9.0,,,6.0,5.0,7.0
Laine,,,,,,,,,5.0,,
Lainey,,6.0,7.0,9.0,7.0,9.0,,11.0,11.0,15.0,12.0
Laisha,15.0,19.0,11.0,10.0,8.0,10.0,8.0,6.0,9.0,,
Lake,,,,,,,,,,,8.0
Lakshmi,,,,,,,,5.0,,,
Lamar,,,,,,,,,,,7.0
Lamees,,,,,,,6.0,,,,6.0
Lamia,6.0,5.0,,6.0,5.0,,,7.0,5.0,5.0,
Lamiah,,,,,,,,,,,5.0
Lamya,,,,7.0,8.0,7.0,,5.0,,,
Lana,41.0,46.0,39.0,38.0,42.0,40.0,33.0,37.0,44.0,48.0,55.0
Lanae,,,,,,6.0,,,5.0,,
Lanaya,6.0,,,,,6.0,,,6.0,,
Lane,,,,5.0,,,,,,,
Laney,10.0,13.0,13.0,,8.0,6.0,12.0,9.0,5.0,,9.0
Lani,,5.0,,9.0,,,,,,,
Lania,,,6.0,,,,,,,,
Lanie,,5.0,5.0,,6.0,,6.0,,,,
Laniya,5.0,9.0,12.0,14.0,9.0,8.0,8.0,8.0,10.0,,
Laniyah,8.0,8.0,6.0,,11.0,10.0,22.0,14.0,8.0,6.0,8.0
Lanya,,,,5.0,,,,,,,
Lara,50.0,36.0,48.0,31.0,38.0,29.0,33.0,29.0,34.0,32.0,35.0
Larisa,7.0,,,,,,,,,,
Larissa,30.0,18.0,14.0,26.0,14.0,15.0,17.0,12.0,11.0,12.0,7.0
Larkin,,,,,,,,,,,6.0
Lashay,,,,9.0,,,,,,,
Latoya,7.0,,6.0,,,,,,,,
Laura,152.0,130.0,114.0,94.0,107.0,91.0,76.0,84.0,76.0,68.0,83.0
Laurel,15.0,9.0,12.0,9.0,7.0,8.0,8.0,19.0,12.0,6.0,19.0
Lauren,536.0,486.0,410.0,385.0,347.0,283.0,236.0,228.0,206.0,168.0,189.0
Laurie,8.0,5.0,5.0,7.0,8.0,6.0,9.0,,5.0,5.0,
Lauryn,19.0,19.0,33.0,24.0,25.0,17.0,22.0,29.0,26.0,20.0,15.0
Lavender,,5.0,,,,,,,,,
Lavinia,,,,,,,,5.0,7.0,6.0,
Laya,,5.0,,6.0,8.0,5.0,7.0,,,,
Layah,,,,,,,,,,7.0,7.0
Layal,,,,,,,,,,5.0,7.0
Layan,,,,5.0,,7.0,5.0,7.0,6.0,16.0,17.0
Layla,111.0,111.0,167.0,187.0,208.0,228.0,282.0,286.0,311.0,322.0,345.0
Laylah,,,10.0,8.0,10.0,20.0,15.0,19.0,23.0,19.0,17.0
Laylani,,,,,,7.0,5.0,7.0,8.0,,6.0
Laylanie,,,,,,,5.0,,,,
Layna,,,,,,8.0,7.0,,7.0,,6.0
Laysha,10.0,7.0,5.0,8.0,,,5.0,,,,
Lea,34.0,47.0,59.0,54.0,41.0,49.0,63.0,68.0,64.0,65.0,65.0
Leah,482.0,452.0,504.0,518.0,544.0,665.0,678.0,682.0,630.0,628.0,617.0
Leana,7.0,10.0,11.0,9.0,13.0,15.0,7.0,7.0,7.0,10.0,8.0
Leandra,10.0,10.0,10.0,11.0,6.0,11.0,9.0,7.0,11.0,10.0,14.0
Leann,13.0,8.0,12.0,10.0,7.0,6.0,13.0,5.0,15.0,18.0,7.0
Leanna,32.0,29.0,32.0,38.0,46.0,39.0,53.0,42.0,31.0,38.0,47.0
Leanne,19.0,24.0,9.0,8.0,8.0,12.0,17.0,12.0,14.0,9.0,13.0
Leanny,,,,,7.0,5.0,,,6.0,,6.0
Leba,,,,8.0,,6.0,,,,,5.0
Lee,5.0,,,6.0,,,,,,,
Leeah,,,,,5.0,,5.0,8.0,,,
Leeana,,,,,,,,7.0,,,7.0
Leeann,9.0,8.0,6.0,9.0,11.0,,6.0,13.0,8.0,9.0,
Leeanna,,,6.0,,10.0,,,,6.0,,
Leeanne,,,,5.0,,,,,,,
Leeba,,,6.0,,,,8.0,,7.0,,
Leela,5.0,11.0,6.0,10.0,14.0,10.0,7.0,27.0,17.0,21.0,15.0
Leen,,,,,,,,7.0,,6.0,
Leena,12.0,7.0,15.0,14.0,17.0,14.0,16.0,18.0,14.0,18.0,18.0
Leeya,,,5.0,,,6.0,,,,7.0,
Leeyah,,,,5.0,,,,5.0,,,
Legacy,,,,,,,,,,7.0,7.0
Leia,8.0,11.0,16.0,24.0,19.0,22.0,23.0,27.0,22.0,23.0,31.0
Leiah,,,,,,,6.0,,,,6.0
Leiana,,,,5.0,,,,,,,5.0
Leidy,,5.0,,,,,,,,,
Leigh,5.0,7.0,,,8.0,,7.0,,5.0,,
Leigha,11.0,9.0,8.0,12.0,12.0,18.0,14.0,14.0,5.0,9.0,8.0
Leighanna,,,,,5.0,,,,,,
Leighton,,,,,8.0,10.0,11.0,15.0,8.0,11.0,11.0
Leila,68.0,95.0,85.0,100.0,100.0,102.0,109.0,85.0,125.0,135.0,97.0
Leilah,11.0,,,6.0,,17.0,12.0,8.0,7.0,5.0,14.0
Leilani,46.0,49.0,53.0,57.0,71.0,63.0,71.0,82.0,89.0,76.0,69.0
Leilanie,,,,,,,7.0,,5.0,,
Leilany,5.0,,8.0,6.0,7.0,,7.0,9.0,6.0,,6.0
Leilene,,,,7.0,,,,,,,
Lejla,6.0,,,7.0,,,,,,6.0,
Lela,,,,9.0,,5.0,,,,,6.0
Lelani,5.0,,,,,,,,,,
Lena,43.0,58.0,57.0,54.0,54.0,50.0,72.0,83.0,63.0,80.0,95.0
Leni,,,5.0,,,,7.0,7.0,,,
Lennon,,,,,,,,,,7.0,10.0
Lennox,,,,,,,,,6.0,,9.0
Lenora,,,,,5.0,,,,9.0,,6.0
Lenore,,,,,,,,,6.0,,
Leona,7.0,6.0,8.0,10.0,18.0,21.0,14.0,17.0,12.0,32.0,26.0
Leonela,,,,,,,,,,,5.0
Leonie,,,,,,,,8.0,,6.0,
Leonora,,,5.0,7.0,,6.0,,5.0,,,
Leora,13.0,8.0,10.0,18.0,11.0,17.0,21.0,21.0,19.0,15.0,20.0
Lesley,24.0,17.0,18.0,22.0,11.0,9.0,9.0,17.0,11.0,5.0,11.0
Lesli,9.0,9.0,8.0,7.0,,,,,,,
Leslie,171.0,129.0,122.0,103.0,112.0,102.0,80.0,98.0,56.0,75.0,63.0
Lesly,47.0,42.0,41.0,43.0,45.0,37.0,33.0,23.0,23.0,32.0,19.0
Leslye,,,,,,5.0,,,,,
Leticia,12.0,13.0,10.0,9.0,5.0,5.0,,5.0,6.0,5.0,
Lexa,7.0,,,,,,,,,,
Lexi,32.0,18.0,31.0,20.0,32.0,45.0,38.0,40.0,35.0,43.0,41.0
Lexie,13.0,12.0,22.0,21.0,14.0,12.0,20.0,26.0,19.0,18.0,20.0
Lexington,,,,,,,,,,8.0,5.0
Lexis,,,8.0,5.0,,,5.0,6.0,,,
Lexus,,7.0,10.0,,,,,,,,
Lexy,,6.0,,,,,,,,,
Leya,5.0,,,,,,,,,,
Leyah,,,,5.0,,,,10.0,7.0,9.0,7.0
Leyla,17.0,29.0,23.0,30.0,28.0,38.0,35.0,46.0,32.0,46.0,24.0
Leylah,,,,,5.0,,6.0,,,,
Leylani,,,,,,,,,5.0,,5.0
