Name,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Kassie,,13.0,7.0,6.0,,6.0,,,5.0,8.0,6.0
Katalaya,,,,,,,,,,6.0,7.0
Katalea,,,,,,,,,,7.0,
Kataleah,,,,,,,,,5.0,,8.0
Kataleya,,,,,,,,,43.0,51.0,49.0
Kataleyah,,,,,,,,,,6.0,
Katalia,,,,,,,,,7.0,,7.0
Katalina,17.0,20.0,20.0,20.0,24.0,28.0,20.0,21.0,33.0,56.0,66.0
Katalyna,,,5.0,,,,,6.0,,,
Katana,7.0,9.0,5.0,10.0,,7.0,6.0,8.0,6.0,,7.0
Katara,,,,,,,,,6.0,,
Katarina,37.0,49.0,34.0,32.0,26.0,35.0,14.0,18.0,14.0,30.0,24.0
Kate,333.0,332.0,348.0,348.0,319.0,250.0,194.0,221.0,210.0,226.0,208.0
Kateleen,8.0,,,,,,,,,,
Katelen,,,,5.0,,,,,,,
Katelin,29.0,33.0,18.0,19.0,17.0,13.0,11.0,13.0,8.0,5.0,7.0
Katelyn,535.0,581.0,569.0,495.0,458.0,458.0,371.0,407.0,335.0,321.0,295.0
Katelynn,113.0,97.0,125.0,122.0,124.0,101.0,120.0,114.0,87.0,70.0,53.0
Katelynne,,7.0,6.0,,,8.0,,,,,
Kateri,,,,,,,,,,,9.0
Katerin,6.0,6.0,13.0,6.0,5.0,9.0,,,,,
Katerina,24.0,21.0,23.0,21.0,22.0,20.0,19.0,20.0,20.0,23.0,31.0
Katerine,6.0,,11.0,6.0,6.0,6.0,5.0,,,,
Katey,7.0,8.0,,,5.0,,,,,,
Katharina,5.0,9.0,,6.0,,,,,6.0,,
Katharine,41.0,48.0,26.0,26.0,20.0,20.0,18.0,10.0,12.0,14.0,12.0
Kathelyn,6.0,,,,,,,,,,
Katherin,14.0,8.0,12.0,11.0,12.0,16.0,10.0,9.0,8.0,6.0,7.0
Katherine,956.0,846.0,825.0,744.0,718.0,608.0,540.0,643.0,613.0,513.0,536.0
Katherinne,,,,,6.0,,,,,,
Katheryn,19.0,28.0,22.0,9.0,15.0,18.0,23.0,13.0,11.0,13.0,15.0
Katheryne,6.0,5.0,9.0,,,11.0,10.0,8.0,7.0,,
Kathia,10.0,14.0,12.0,9.0,12.0,5.0,10.0,8.0,5.0,5.0,7.0
Kathie,9.0,,5.0,,,,,,,,
Kathleen,112.0,109.0,113.0,86.0,89.0,71.0,80.0,58.0,56.0,56.0,39.0
Kathlyn,5.0,8.0,,6.0,,,,,5.0,,
Kathrine,13.0,9.0,13.0,15.0,15.0,6.0,,7.0,,,6.0
Kathryn,212.0,203.0,177.0,175.0,128.0,110.0,107.0,90.0,83.0,90.0,65.0
Kathryne,,6.0,,,,,,,,,
Kathrynn,,,5.0,,,,,,,,
Kathy,72.0,69.0,79.0,69.0,69.0,55.0,55.0,42.0,46.0,33.0,39.0
Kathya,9.0,15.0,11.0,9.0,12.0,5.0,13.0,,6.0,9.0,
Kati,6.0,5.0,,,,,,,,,
Katia,37.0,41.0,55.0,37.0,35.0,38.0,41.0,22.0,26.0,24.0,20.0
Katiana,,,,,6.0,,5.0,,,,
Katie,357.0,386.0,437.0,404.0,332.0,310.0,229.0,238.0,215.0,189.0,158.0
Katja,6.0,,6.0,,,,,,,,
Katlin,,5.0,7.0,5.0,,,,,,,
Katlyn,32.0,21.0,9.0,15.0,13.0,17.0,5.0,11.0,10.0,5.0,
Katlynn,7.0,12.0,9.0,15.0,5.0,,,,,,
Katniss,,,,,,,,,,,6.0
Katriel,,,5.0,,,,,,,,
Katrina,188.0,202.0,111.0,67.0,46.0,55.0,35.0,25.0,31.0,33.0,34.0
Kattaleya,,,,,,,,,,5.0,6.0
Kattie,6.0,5.0,11.0,5.0,5.0,8.0,,8.0,,,
Kattleya,,,,,,,,,6.0,5.0,5.0
Katty,,5.0,7.0,5.0,7.0,9.0,6.0,6.0,6.0,5.0,8.0
Katy,35.0,31.0,28.0,20.0,27.0,22.0,30.0,32.0,24.0,24.0,44.0
Katya,30.0,18.0,20.0,20.0,20.0,23.0,18.0,20.0,15.0,10.0,17.0
Kavya,12.0,15.0,13.0,13.0,10.0,15.0,16.0,12.0,16.0,12.0,15.0
Kay,5.0,11.0,7.0,,,,8.0,5.0,11.0,,10.0
Kaya,99.0,78.0,87.0,63.0,88.0,70.0,62.0,69.0,55.0,77.0,47.0
Kayah,,,,,,,5.0,,,,
Kayana,,,,,,,8.0,,,,5.0
Kayce,5.0,,,,,,,,,,
Kaycee,13.0,18.0,21.0,24.0,21.0,17.0,18.0,28.0,24.0,24.0,31.0
Kayci,,,7.0,,,,,,,,
Kaycie,5.0,5.0,,6.0,,14.0,5.0,5.0,6.0,5.0,8.0
Kaydance,7.0,,7.0,8.0,5.0,10.0,10.0,8.0,7.0,7.0,
Kaydee,9.0,5.0,13.0,10.0,6.0,11.0,5.0,11.0,8.0,8.0,7.0
Kayden,27.0,45.0,40.0,41.0,73.0,65.0,45.0,57.0,55.0,37.0,43.0
Kaydence,51.0,50.0,52.0,76.0,74.0,79.0,89.0,90.0,89.0,85.0,66.0
Kaydin,7.0,,,,6.0,,,,,,
Kaydince,,,,,5.0,,,,,,
Kayla,1149.0,1090.0,1007.0,976.0,988.0,877.0,881.0,762.0,664.0,623.0,575.0
Kaylah,35.0,44.0,40.0,52.0,47.0,37.0,46.0,43.0,40.0,47.0,25.0
Kaylan,10.0,10.0,12.0,6.0,13.0,6.0,15.0,13.0,,10.0,
Kaylana,,,7.0,6.0,,8.0,,8.0,,,8.0
Kaylani,15.0,26.0,27.0,39.0,48.0,52.0,42.0,54.0,45.0,38.0,52.0
Kaylanie,,,,5.0,6.0,6.0,7.0,12.0,5.0,,6.0
Kayle,10.0,17.0,20.0,22.0,17.0,16.0,18.0,28.0,22.0,10.0,7.0
Kaylea,5.0,7.0,8.0,,,,,,,,
Kayleah,,,,,,,,,,5.0,
Kaylee,500.0,554.0,550.0,608.0,676.0,836.0,710.0,827.0,763.0,683.0,534.0
Kayleeann,,,,,,,,,,5.0,
Kayleen,40.0,50.0,60.0,63.0,74.0,78.0,71.0,68.0,74.0,71.0,56.0
Kayleena,,,,,,,,,,,5.0
Kaylei,11.0,9.0,15.0,12.0,9.0,8.0,,6.0,7.0,5.0,
Kayleigh,59.0,56.0,48.0,46.0,58.0,67.0,70.0,60.0,50.0,56.0,58.0
Kaylen,27.0,42.0,39.0,34.0,43.0,43.0,42.0,34.0,34.0,29.0,32.0
Kaylena,,,,,5.0,,,,,,
Kaylene,29.0,11.0,11.0,23.0,24.0,24.0,23.0,17.0,24.0,13.0,11.0
Kayley,48.0,55.0,48.0,44.0,55.0,35.0,36.0,33.0,39.0,36.0,29.0
Kayli,41.0,37.0,26.0,35.0,30.0,30.0,29.0,24.0,20.0,14.0,15.0
Kaylia,,,,6.0,,,,,,,
Kayliana,,,,7.0,5.0,5.0,,,5.0,,
Kaylie,139.0,149.0,197.0,149.0,157.0,132.0,153.0,122.0,115.0,135.0,120.0
Kaylin,84.0,91.0,87.0,94.0,96.0,100.0,78.0,75.0,77.0,55.0,67.0
Kaylina,,,5.0,11.0,,,,5.0,,,
Kaylinn,,,,,,,,,,,7.0
Kayloni,,,,,5.0,,,6.0,7.0,,
Kaylonnie,,,,,,,,,,,5.0
Kayly,,,,9.0,,5.0,5.0,5.0,5.0,,
Kaylyn,35.0,45.0,41.0,43.0,49.0,50.0,39.0,37.0,24.0,25.0,16.0
Kaylynn,45.0,33.0,41.0,34.0,41.0,41.0,48.0,29.0,32.0,30.0,28.0
Kaylynne,,,,,,6.0,,,,,
Kayra,6.0,6.0,7.0,5.0,5.0,,,,,6.0,
Kaysha,5.0,,,,,,,,,,
Kaysie,,5.0,,,,,7.0,,,,
Kaytee,,,6.0,,,,,,,,
Kaytlin,12.0,12.0,9.0,9.0,7.0,7.0,,10.0,,5.0,
Kaytlyn,7.0,8.0,7.0,5.0,8.0,5.0,,,,,
Kaytlynn,6.0,5.0,,,,,,,,,
Kazandra,9.0,5.0,6.0,,,,,,,,
Keagan,,,,,,,,,,6.0,5.0
Keaira,,,,,,5.0,5.0,,,,
Keala,8.0,15.0,17.0,8.0,8.0,,7.0,7.0,,,
Kealani,8.0,,5.0,,8.0,9.0,6.0,5.0,8.0,7.0,7.0
Keana,9.0,11.0,16.0,11.0,10.0,6.0,,7.0,,,5.0
Keani,,6.0,,7.0,,5.0,,,5.0,,
Keanna,16.0,15.0,8.0,14.0,11.0,12.0,14.0,9.0,5.0,,5.0
Keara,16.0,17.0,18.0,13.0,6.0,9.0,,,,6.0,
Keaton,,8.0,,5.0,,,5.0,7.0,,,6.0
Keegan,8.0,,,11.0,8.0,5.0,,7.0,6.0,,8.0
Keeley,14.0,12.0,8.0,11.0,19.0,13.0,9.0,14.0,12.0,9.0,9.0
Keeli,,6.0,,,,,,,,,
Keelie,,,,,5.0,,,,,,
Keelin,,,,,5.0,,,,,5.0,
Keely,21.0,30.0,30.0,23.0,24.0,14.0,12.0,11.0,12.0,10.0,9.0
Keerat,,,,,,,,,7.0,,6.0
Keerthana,5.0,,,,,,5.0,,,,
Keeva,,,,,,,,,7.0,6.0,6.0
Keiana,,,5.0,,,,7.0,5.0,,,
Keianna,,,,,,,,,5.0,,
Keiara,,,,,6.0,,,,,,
Keidy,,,,7.0,,,,,,,
Keiko,6.0,,5.0,,5.0,,,,6.0,6.0,6.0
Keila,49.0,63.0,56.0,47.0,70.0,57.0,31.0,53.0,46.0,55.0,56.0
Keilah,7.0,12.0,16.0,17.0,14.0,11.0,12.0,8.0,6.0,8.0,10.0
Keilana,,7.0,8.0,12.0,,7.0,9.0,11.0,10.0,,
Keilani,29.0,30.0,35.0,40.0,36.0,41.0,30.0,32.0,45.0,33.0,31.0
Keilany,,,,,6.0,,,5.0,5.0,,
Keilee,,,5.0,,6.0,,,,,,
Keiley,,6.0,,,5.0,,,,,,
Keili,5.0,,6.0,8.0,7.0,,,,,,
Keilly,6.0,6.0,7.0,11.0,10.0,7.0,,8.0,11.0,,5.0
Keily,18.0,21.0,26.0,34.0,36.0,38.0,37.0,54.0,62.0,50.0,50.0
Keilyn,,8.0,,,8.0,7.0,,8.0,6.0,8.0,5.0
Keira,192.0,194.0,394.0,318.0,308.0,283.0,255.0,241.0,216.0,226.0,225.0
Keirra,,,6.0,5.0,,,,,,,
Keiry,11.0,11.0,10.0,17.0,15.0,12.0,10.0,16.0,12.0,9.0,7.0
Keisha,7.0,7.0,6.0,8.0,5.0,5.0,5.0,,,6.0,6.0
Keisy,,,,,,,5.0,,6.0,,
Kelani,5.0,9.0,5.0,9.0,5.0,,5.0,,,,6.0
Kelis,14.0,12.0,14.0,19.0,13.0,14.0,6.0,8.0,12.0,5.0,8.0
Kelley,12.0,5.0,12.0,9.0,,6.0,8.0,,,,
Kelli,25.0,21.0,12.0,5.0,7.0,9.0,6.0,,8.0,5.0,
Kellie,30.0,13.0,18.0,12.0,7.0,11.0,5.0,6.0,,6.0,6.0
Kelly,427.0,377.0,264.0,288.0,239.0,226.0,188.0,155.0,168.0,168.0,141.0
Kellyn,,6.0,,5.0,5.0,,5.0,,,,
Kelsea,11.0,11.0,8.0,,14.0,,,,,,
Kelsey,145.0,140.0,129.0,108.0,115.0,121.0,96.0,84.0,82.0,103.0,85.0
Kelsi,,10.0,7.0,6.0,8.0,11.0,11.0,11.0,,,
Kelsie,29.0,14.0,20.0,15.0,22.0,16.0,21.0,17.0,13.0,16.0,22.0
Kelsy,,11.0,10.0,10.0,11.0,9.0,8.0,8.0,,,
Kemberly,9.0,6.0,11.0,8.0,7.0,,,,,,
Kemily,,,,,,,,,,5.0,
Kemora,,5.0,6.0,6.0,,,,,,,
Kenadee,,5.0,,5.0,5.0,9.0,8.0,,7.0,8.0,6.0
Kenadi,,,,,11.0,5.0,,,,,
Kenadie,,,5.0,10.0,7.0,8.0,10.0,17.0,,,
Kendal,46.0,24.0,18.0,21.0,19.0,16.0,12.0,14.0,21.0,10.0,10.0
Kendall,186.0,184.0,141.0,145.0,162.0,169.0,151.0,180.0,183.0,196.0,197.0
Kendell,6.0,,8.0,,,,,,,,
Kendra,77.0,114.0,116.0,142.0,126.0,129.0,166.0,95.0,88.0,307.0,212.0
Kendy,,7.0,,,,,,,,,
Kendyl,13.0,10.0,9.0,12.0,21.0,11.0,9.0,16.0,9.0,15.0,8.0
Kendyll,,,,,,6.0,,7.0,,7.0,
Kenedi,7.0,,,,,,,,,,
Kenia,79.0,75.0,80.0,77.0,68.0,42.0,46.0,48.0,129.0,73.0,89.0
Kenisha,,5.0,,,,,,,,,
Keniya,,,,,,,5.0,,,,
Keniyah,,,,,,,,,,,5.0
Kenleigh,,,,,,,,,5.0,5.0,
Kenley,,,,,12.0,23.0,28.0,30.0,23.0,28.0,32.0
Kenna,30.0,29.0,19.0,26.0,21.0,19.0,24.0,27.0,22.0,14.0,23.0
Kennadi,,,,8.0,,,5.0,,,,
Kennadie,,,,,,,,5.0,,,5.0
Kennady,,6.0,,5.0,,,,5.0,,,10.0
Kennedi,11.0,16.0,15.0,22.0,18.0,25.0,13.0,23.0,19.0,25.0,21.0
Kennedie,,5.0,,,,,6.0,,,7.0,
Kennedy,189.0,184.0,198.0,177.0,186.0,191.0,189.0,228.0,278.0,299.0,346.0
Kennia,6.0,6.0,,8.0,5.0,6.0,,,9.0,11.0,
Kennya,6.0,,9.0,6.0,,6.0,,,7.0,,6.0
Kensi,,,,,,,,7.0,5.0,8.0,10.0
Kensie,,,,,,,,10.0,8.0,11.0,11.0
Kensington,,,,7.0,8.0,7.0,12.0,6.0,18.0,27.0,18.0
Kensley,,,,,5.0,6.0,,8.0,14.0,14.0,11.0
Kenya,78.0,65.0,77.0,92.0,82.0,65.0,59.0,46.0,109.0,85.0,64.0
Kenyah,,,5.0,,,,,,,,
Kenzi,,,,,9.0,6.0,8.0,6.0,8.0,12.0,11.0
Kenzie,17.0,20.0,27.0,38.0,43.0,49.0,67.0,89.0,97.0,125.0,119.0
Kenzington,,,,,,,,,5.0,,7.0
Kenzy,,,5.0,,5.0,5.0,5.0,7.0,7.0,5.0,
Keona,21.0,7.0,18.0,11.0,9.0,6.0,,7.0,6.0,,
Kera,,,,5.0,,5.0,5.0,5.0,,,
Keren,18.0,16.0,35.0,24.0,27.0,26.0,16.0,20.0,24.0,15.0,15.0
Keri,,,7.0,5.0,6.0,5.0,,,,5.0,6.0
Kerri,,5.0,,,,,,,,,
Kerrigan,,,,,,,,,,,6.0
Kerrington,,,,,,,,5.0,,,
Kerry,8.0,5.0,6.0,5.0,6.0,,,,,6.0,
Keturah,6.0,,,,,,,,,,
Ketzaly,,,,,,,,5.0,,5.0,5.0
Kevin,5.0,,6.0,,,5.0,,,,,
Keya,5.0,7.0,6.0,7.0,7.0,6.0,,,,10.0,8.0
Keyana,7.0,8.0,6.0,9.0,5.0,5.0,,,,,
Keyanna,8.0,10.0,7.0,,5.0,6.0,,5.0,,,
Keyara,5.0,,,7.0,7.0,7.0,,,,,
Keyarah,,,,,6.0,,,,,,
Keyla,38.0,46.0,59.0,76.0,77.0,66.0,107.0,77.0,69.0,66.0,82.0
Keylani,,,,,,,,,,5.0,
Keylee,5.0,,,6.0,8.0,13.0,6.0,,5.0,6.0,
Keylen,,,,6.0,,5.0,,,,9.0,
Keyli,,6.0,5.0,14.0,7.0,8.0,9.0,13.0,13.0,10.0,9.0
Keylin,,5.0,5.0,,,6.0,,7.0,7.0,9.0,
Keyly,,,,5.0,5.0,,,,5.0,,
Keyonna,,,5.0,,,,7.0,,,,
Keyra,,5.0,11.0,,10.0,14.0,8.0,,,7.0,5.0
Keyri,,,,,6.0,,,,,,
Keysha,,,5.0,,,,,,,,
Kezia,,5.0,6.0,,,,5.0,,5.0,,5.0
Keziah,10.0,9.0,5.0,6.0,13.0,9.0,10.0,12.0,16.0,11.0,12.0
Khadija,7.0,10.0,8.0,7.0,7.0,11.0,17.0,7.0,10.0,12.0,10.0
Khadijah,,,,,,7.0,8.0,,5.0,11.0,7.0
Khalea,5.0,,,,,,,,,,
Khaleesi,,,,,,,,5.0,30.0,38.0,53.0
Khalessi,,,,,,,,,,,5.0
Khali,,,,,5.0,,,,7.0,7.0,15.0
Khalia,7.0,10.0,10.0,,7.0,11.0,9.0,11.0,10.0,9.0,15.0
Khaliah,,,,6.0,,,,,,,
Khaliyah,,,5.0,,5.0,5.0,,,6.0,5.0,
Khamani,,,,,,5.0,,,,,
Khamila,,,,,,,,,,7.0,
Khayla,,,,,,,5.0,,,,
Kherington,,,,,,5.0,6.0,,,,
Khianna,,,,,7.0,,,,,,
Khiara,,,,,,,,,,,5.0
Khloe,11.0,14.0,22.0,48.0,190.0,426.0,598.0,580.0,475.0,351.0,351.0
Khloee,,,,,6.0,7.0,18.0,11.0,12.0,11.0,9.0
Khloey,,,,,,9.0,5.0,6.0,7.0,8.0,
Khloie,,,,,5.0,,11.0,5.0,8.0,,
Khole,,,,,,,,,,6.0,
Khushi,20.0,16.0,9.0,12.0,14.0,12.0,10.0,10.0,16.0,7.0,
Khyla,,,,,5.0,,5.0,,,,
Khylee,,,,,,6.0,6.0,6.0,,,10.0
Khylie,,,,,,5.0,,,,,5.0
Kia,5.0,,,,,,,,,,
Kiah,9.0,7.0,8.0,,5.0,7.0,6.0,,5.0,,
Kiana,169.0,173.0,162.0,171.0,140.0,122.0,87.0,82.0,74.0,80.0,57.0
Kiani,11.0,11.0,,6.0,9.0,,7.0,,6.0,,5.0
Kianna,48.0,38.0,53.0,39.0,33.0,33.0,44.0,29.0,28.0,28.0,16.0
Kiannah,,,,,,,,,6.0,,
Kiara,214.0,256.0,261.0,212.0,180.0,146.0,165.0,155.0,145.0,171.0,165.0
Kiarah,5.0,9.0,7.0,10.0,,7.0,7.0,,,,
Kiari,,,,,,5.0,,,,,
Kiarra,15.0,19.0,17.0,12.0,9.0,6.0,,5.0,,6.0,
Kiaya,7.0,,,,,,,,,,
Kiela,,,9.0,,,,,,,,
Kiele,6.0,6.0,,6.0,,,,,,,
Kiely,6.0,8.0,9.0,7.0,,,,,,,
Kiera,75.0,83.0,94.0,111.0,65.0,81.0,69.0,63.0,44.0,56.0,68.0
Kieran,5.0,8.0,5.0,6.0,6.0,,,,,,
Kierra,26.0,18.0,21.0,24.0,20.0,20.0,8.0,22.0,12.0,10.0,8.0
Kiersten,40.0,34.0,27.0,26.0,12.0,16.0,11.0,11.0,16.0,12.0,13.0
Kierstin,7.0,7.0,6.0,,,,,,,,
Kierstyn,,,,,,6.0,5.0,5.0,,,
Kiki,,,5.0,,,,,,5.0,,
Kilee,6.0,,9.0,8.0,7.0,6.0,5.0,,,,
Kiley,71.0,62.0,69.0,67.0,80.0,71.0,84.0,64.0,60.0,40.0,30.0
Kim,15.0,12.0,18.0,26.0,18.0,7.0,10.0,13.0,20.0,14.0,16.0
Kimani,5.0,9.0,5.0,,6.0,12.0,6.0,7.0,8.0,,
Kimara,,,,5.0,,,,,,,
Kimari,,,,,5.0,,,,,,
Kimaya,,,,,,5.0,,5.0,,,6.0
Kimbella,,,,,,,,,,6.0,
Kimber,8.0,,,,7.0,9.0,16.0,11.0,12.0,15.0,13.0
Kimberlee,13.0,8.0,7.0,7.0,7.0,7.0,11.0,5.0,6.0,11.0,7.0
Kimberley,20.0,13.0,15.0,19.0,16.0,18.0,17.0,6.0,12.0,14.0,9.0
Kimberli,12.0,9.0,17.0,16.0,16.0,5.0,7.0,,6.0,5.0,
Kimberlie,8.0,7.0,,,5.0,5.0,,,,5.0,
Kimberlin,7.0,6.0,7.0,9.0,5.0,,,,7.0,,
Kimberly,1463.0,1398.0,1400.0,1408.0,1315.0,1122.0,1004.0,994.0,852.0,745.0,721.0
Kimberlyn,8.0,11.0,14.0,12.0,7.0,16.0,,8.0,6.0,8.0,6.0
Kimi,7.0,,,,,5.0,,,7.0,8.0,5.0
Kimia,8.0,5.0,,9.0,5.0,5.0,,5.0,6.0,5.0,
Kimiko,6.0,13.0,6.0,12.0,7.0,,9.0,,8.0,7.0,8.0
Kimiya,7.0,,,,,,,5.0,,,
Kimora,27.0,26.0,47.0,60.0,76.0,54.0,42.0,22.0,12.0,17.0,19.0
Kinberly,,,6.0,,5.0,,,,,,
Kindle,,,,,,,,,5.0,,
Kindra,,,5.0,,,,,,,,
Kingsley,,,,,,6.0,7.0,6.0,9.0,7.0,6.0
Kinley,,,7.0,5.0,7.0,12.0,49.0,57.0,57.0,65.0,62.0
Kinsey,15.0,17.0,16.0,14.0,16.0,14.0,10.0,21.0,21.0,11.0,18.0
Kinslee,,,,,,,7.0,6.0,6.0,9.0,10.0
Kinsley,5.0,,6.0,10.0,13.0,30.0,41.0,43.0,61.0,79.0,96.0
Kinzie,,,,7.0,,,5.0,8.0,,6.0,
Kinzley,,,,,,,,6.0,,,5.0
Kiona,7.0,,5.0,,7.0,,,,,,
Kira,152.0,204.0,154.0,143.0,174.0,150.0,121.0,121.0,137.0,130.0,155.0
Kirah,,8.0,,,,,,,,,
Kiran,11.0,11.0,7.0,11.0,8.0,,6.0,,5.0,5.0,8.0
Kirin,,,,6.0,,,,,,,
Kirra,18.0,28.0,32.0,35.0,32.0,29.0,29.0,25.0,23.0,15.0,24.0
Kirsten,81.0,74.0,47.0,54.0,39.0,39.0,16.0,17.0,17.0,5.0,13.0
Kirstin,7.0,6.0,10.0,,,5.0,5.0,,,,
Kirstyn,6.0,7.0,,,,,,,,,
Kirti,5.0,,,,,,,,,,
Kitana,,5.0,7.0,6.0,,9.0,8.0,8.0,5.0,9.0,13.0
Kitty,,,,,5.0,,,,,9.0,8.0
Kitzia,6.0,,8.0,10.0,5.0,,,7.0,11.0,,5.0
Kiya,12.0,10.0,12.0,11.0,11.0,6.0,9.0,9.0,7.0,7.0,6.0
Kiyah,,,9.0,,,,6.0,5.0,5.0,,5.0
Kiyana,,,,7.0,8.0,,,,,,
Kiyomi,6.0,7.0,11.0,9.0,8.0,12.0,17.0,11.0,17.0,16.0,14.0
Klaire,6.0,,,,,7.0,,8.0,9.0,7.0,9.0
Klara,6.0,7.0,9.0,8.0,8.0,11.0,5.0,15.0,7.0,18.0,14.0
Klarisa,6.0,,,,,,,,,,
Klarissa,26.0,19.0,29.0,38.0,29.0,31.0,26.0,20.0,12.0,19.0,14.0
Klaryssa,,,,,,,,5.0,,,
Klaudia,,,,,,,,,,5.0,
Kloe,8.0,12.0,13.0,16.0,23.0,19.0,27.0,14.0,9.0,12.0,16.0
Kloee,,,,,5.0,,,5.0,,,
Kloey,5.0,5.0,6.0,9.0,7.0,10.0,9.0,8.0,,5.0,6.0
Kloie,,,7.0,8.0,8.0,8.0,6.0,,6.0,,
Kodi,5.0,,,,9.0,5.0,,,5.0,,5.0
Kohana,,,,,,5.0,,,,,
Kolbie,,,,,,,5.0,,,,6.0
Komal,12.0,5.0,7.0,,5.0,,,,,,
Kona,,,,5.0,,,,,,,
Kora,9.0,8.0,7.0,10.0,6.0,10.0,12.0,20.0,26.0,32.0,36.0
Koral,5.0,,7.0,,7.0,,,,,,
Kori,15.0,10.0,12.0,14.0,13.0,6.0,5.0,10.0,13.0,10.0,17.0
Korie,,,,,,,,,,,14.0
Korina,6.0,12.0,6.0,12.0,8.0,6.0,12.0,,,5.0,
Korra,,,,,,,,,9.0,9.0,12.0
Korrina,5.0,,,,,,,,,,
Kortney,7.0,,,,5.0,,,,,,
Kortni,5.0,,,,,,,,,,
Kourtney,17.0,7.0,10.0,12.0,21.0,23.0,40.0,46.0,37.0,36.0,17.0
Krisha,,,7.0,,8.0,10.0,,6.0,8.0,11.0,15.0
Krishna,5.0,9.0,5.0,8.0,12.0,5.0,,,,,5.0
Krislynn,,,,,,,6.0,,,,
Krista,42.0,44.0,45.0,34.0,38.0,33.0,22.0,21.0,20.0,12.0,8.0
Kristal,22.0,21.0,19.0,26.0,17.0,16.0,20.0,19.0,10.0,7.0,13.0
Kristel,,,,,,,5.0,37.0,9.0,,
Kristell,,,,,,,,5.0,,,
Kristelle,,,,,,,,5.0,,,
Kristen,113.0,96.0,87.0,77.0,74.0,69.0,67.0,51.0,69.0,48.0,40.0
Kristi,12.0,9.0,7.0,6.0,5.0,5.0,,,,,
Kristian,6.0,,,,,,,,,,
Kristiana,10.0,9.0,6.0,5.0,,7.0,7.0,,7.0,,8.0
Kristianna,,,,6.0,,,,,,,
Kristie,7.0,6.0,15.0,6.0,13.0,10.0,,5.0,8.0,,6.0
Kristin,46.0,51.0,59.0,41.0,37.0,29.0,19.0,21.0,18.0,18.0,22.0
Kristina,114.0,116.0,90.0,83.0,79.0,81.0,60.0,62.0,70.0,47.0,51.0
Kristine,52.0,41.0,42.0,44.0,37.0,28.0,33.0,25.0,18.0,21.0,12.0
Kristy,33.0,31.0,37.0,31.0,26.0,19.0,17.0,12.0,26.0,16.0,18.0
Kristyn,7.0,8.0,,13.0,7.0,,,,6.0,,
Kriti,,,6.0,,,5.0,7.0,,,,
Kritika,,,,,,,,5.0,,,
Krysta,17.0,8.0,6.0,8.0,5.0,9.0,5.0,,5.0,,
Krystal,156.0,153.0,127.0,142.0,136.0,104.0,94.0,71.0,53.0,62.0,39.0
Krystel,,5.0,,,,,6.0,11.0,7.0,,
Krysten,,7.0,,,,,,,6.0,,5.0
Krystina,8.0,9.0,8.0,5.0,6.0,,7.0,,7.0,,
Ksenia,,,,,,6.0,,6.0,,,
Kya,25.0,20.0,10.0,15.0,13.0,14.0,14.0,17.0,16.0,15.0,9.0
Kyah,10.0,9.0,9.0,8.0,9.0,6.0,,8.0,7.0,5.0,6.0
Kyaira,,5.0,,,,,,,,,
Kyana,8.0,6.0,7.0,9.0,,7.0,,,,,
Kyanna,6.0,6.0,,5.0,6.0,,5.0,,,,
Kyara,20.0,18.0,21.0,28.0,22.0,12.0,14.0,13.0,15.0,18.0,16.0
Kyla,184.0,162.0,146.0,121.0,105.0,94.0,98.0,83.0,94.0,101.0,83.0
Kylah,21.0,20.0,16.0,32.0,21.0,27.0,22.0,15.0,18.0,15.0,13.0
Kyle,8.0,,,5.0,,,,5.0,7.0,6.0,
Kylea,5.0,5.0,,,,,,,,,
Kyleah,,,,,6.0,,6.0,7.0,5.0,,
Kylee,199.0,176.0,186.0,161.0,181.0,164.0,190.0,159.0,169.0,147.0,129.0
Kyleen,,5.0,,5.0,,5.0,,,,,
Kylei,,,5.0,,,5.0,,,5.0,,
Kyleigh,41.0,36.0,37.0,32.0,42.0,40.0,41.0,38.0,29.0,51.0,24.0
Kylen,,,,,,,,,5.0,,
Kylene,9.0,7.0,,,,,,,,,
Kyler,,,,6.0,5.0,,,,,7.0,
Kyley,11.0,,10.0,,,,5.0,,,,
Kyli,,10.0,5.0,,5.0,9.0,6.0,,5.0,,5.0
Kylia,,,,,,,5.0,5.0,,,
Kylie,633.0,550.0,478.0,459.0,499.0,460.0,488.0,443.0,478.0,443.0,462.0
Kyliee,,,,,,,5.0,,5.0,6.0,7.0
Kylin,,,,5.0,7.0,7.0,,,,,
Kymani,,,,6.0,6.0,7.0,,7.0,6.0,,
Kymber,,,,,,6.0,,,,,
Kymberly,7.0,6.0,5.0,5.0,,,5.0,5.0,,5.0,
Kymora,7.0,,,,,,,5.0,,,
Kyndal,,,,5.0,11.0,5.0,7.0,10.0,10.0,,8.0
Kyndall,7.0,19.0,9.0,13.0,10.0,13.0,18.0,14.0,15.0,10.0,13.0
Kyndra,,5.0,12.0,15.0,6.0,,,,,,
Kynlee,,,,,,,,6.0,6.0,7.0,5.0
Kynslee,,,,,,,,5.0,,6.0,
Kynzie,,,,,,,,,6.0,,
Kyra,139.0,166.0,157.0,165.0,106.0,87.0,76.0,68.0,72.0,54.0,45.0
Kyrah,7.0,7.0,8.0,8.0,10.0,5.0,9.0,13.0,,8.0,9.0
