Name,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Daquan,12.0,7.0,9.0,15.0,10.0,12.0,14.0,5.0,6.0,12.0,8.0
Darell,5.0,,,5.0,5.0,5.0,,,,,
Daren,,9.0,7.0,8.0,5.0,5.0,9.0,10.0,,,5.0
Darian,25.0,21.0,16.0,20.0,17.0,21.0,16.0,19.0,22.0,21.0,17.0
Dariel,20.0,23.0,23.0,20.0,24.0,28.0,34.0,40.0,39.0,33.0,39.0
Darien,27.0,22.0,20.0,23.0,24.0,20.0,19.0,23.0,18.0,18.0,11.0
Darin,10.0,11.0,,11.0,10.0,7.0,5.0,6.0,,8.0,
Dario,15.0,9.0,14.0,16.0,17.0,14.0,13.0,16.0,9.0,7.0,12.0
Darion,5.0,7.0,,5.0,5.0,8.0,5.0,,,,6.0
Daris,,,,,,,,,,,8.0
Darius,62.0,79.0,86.0,57.0,71.0,57.0,67.0,39.0,44.0,34.0,36.0
Darnel,,,7.0,,,,,,,,
Darnell,31.0,28.0,20.0,25.0,25.0,23.0,12.0,18.0,13.0,18.0,16.0
Daron,7.0,11.0,6.0,,,7.0,6.0,5.0,,,
Darrel,,5.0,6.0,,,,,,,,
Darrell,14.0,24.0,14.0,18.0,10.0,12.0,12.0,13.0,9.0,11.0,8.0
Darren,88.0,72.0,77.0,78.0,84.0,71.0,59.0,62.0,70.0,57.0,51.0
Darrian,,6.0,5.0,5.0,8.0,,,,,,
Darrick,,5.0,,,,,,,,,
Darrien,,6.0,,6.0,5.0,,,,,,
Darrin,9.0,10.0,7.0,,7.0,5.0,5.0,,7.0,5.0,
Darrion,,,5.0,,,,,,,,
Darrius,7.0,11.0,5.0,8.0,,5.0,6.0,8.0,,,
Darryl,22.0,13.0,15.0,14.0,17.0,17.0,13.0,15.0,9.0,11.0,16.0
Darsh,,,,,,,5.0,,5.0,,
Darvin,,,,,,5.0,,,7.0,,
Darwin,47.0,35.0,39.0,38.0,40.0,41.0,35.0,28.0,37.0,38.0,29.0
Daryl,10.0,14.0,12.0,6.0,9.0,7.0,6.0,11.0,,14.0,6.0
Dasani,,6.0,,,,,,,,,
Dash,,,,,,,,7.0,7.0,6.0,6.0
Dashaun,6.0,5.0,8.0,6.0,10.0,8.0,,,,,
Dashawn,23.0,28.0,21.0,14.0,12.0,15.0,19.0,8.0,9.0,,7.0
Dashiell,12.0,8.0,19.0,12.0,15.0,9.0,22.0,20.0,11.0,13.0,14.0
Daunte,6.0,8.0,5.0,5.0,,,,,,,
Davante,,,5.0,,,,,,,,
Dave,17.0,12.0,14.0,19.0,12.0,16.0,8.0,8.0,10.0,11.0,14.0
Daven,,5.0,8.0,,,,,,6.0,,
Daveon,,,,,,,6.0,,,,
Davi,,,,,,8.0,,,,,
Davian,12.0,18.0,16.0,14.0,23.0,15.0,12.0,10.0,16.0,15.0,15.0
David,1289.0,1279.0,1171.0,1222.0,1124.0,1157.0,1064.0,960.0,976.0,946.0,889.0
Daviel,,,,,,,5.0,,,,6.0
Davien,,,6.0,,6.0,7.0,5.0,5.0,,,
Davier,,,,,,,,,,5.0,
Davin,14.0,25.0,17.0,16.0,22.0,14.0,8.0,13.0,12.0,15.0,10.0
Davion,21.0,21.0,19.0,24.0,22.0,26.0,21.0,16.0,20.0,12.0,18.0
Davis,12.0,12.0,13.0,14.0,20.0,11.0,15.0,11.0,18.0,15.0,17.0
Davon,32.0,20.0,37.0,22.0,13.0,16.0,15.0,15.0,10.0,15.0,13.0
Davonte,15.0,11.0,10.0,16.0,5.0,5.0,8.0,6.0,,5.0,
Dawid,,,,6.0,8.0,,,,,,
Dawson,30.0,34.0,34.0,21.0,27.0,20.0,31.0,16.0,31.0,24.0,31.0
Dawud,,,,,,,,,5.0,,
Dax,,,,,,7.0,6.0,9.0,6.0,12.0,11.0
Daxton,,,,,,,,,,,7.0
Daylan,,,,,,5.0,,,,,
Daylen,,,,,7.0,,,6.0,,,
Daylin,,,,,,5.0,,,,,
Dayshaun,,5.0,,,,,,,,,
Dayshawn,5.0,13.0,8.0,6.0,6.0,,,,,,
Dayton,8.0,9.0,9.0,10.0,5.0,9.0,,8.0,9.0,5.0,8.0
Dayveon,,,,,,,5.0,,,,
Dayvion,,,,,,7.0,,,,,
Dayvon,,5.0,,7.0,6.0,9.0,,,,,
Deacon,6.0,,9.0,10.0,9.0,10.0,8.0,10.0,5.0,12.0,10.0
Deaglan,,,,,,,,,6.0,,
Dean,83.0,71.0,102.0,85.0,93.0,84.0,112.0,111.0,114.0,119.0,102.0
Deandre,24.0,29.0,41.0,30.0,25.0,26.0,21.0,16.0,27.0,14.0,15.0
Deangelo,,,,,5.0,,9.0,5.0,6.0,,6.0
Declan,70.0,76.0,78.0,84.0,70.0,88.0,98.0,145.0,184.0,227.0,219.0
Deegan,,,,,,6.0,,,10.0,,8.0
Deen,,,5.0,,,,7.0,,8.0,5.0,7.0
Deion,5.0,6.0,5.0,,8.0,6.0,7.0,6.0,,,
Dejon,6.0,6.0,,,,,,,,5.0,
Deklan,,,,,,,,,5.0,6.0,
Delano,,,10.0,,,,,,,,
Delvin,6.0,7.0,5.0,,,6.0,,,,5.0,
Demani,5.0,5.0,,,,,,,7.0,,
Demarco,,,,,6.0,8.0,,,,5.0,
Demarcus,,,,,9.0,,,6.0,,,
Demari,5.0,,5.0,,11.0,7.0,8.0,,5.0,5.0,5.0
Demario,,,,,7.0,,9.0,6.0,,,
Demarion,,,,5.0,,,,,,,
Demetri,8.0,5.0,6.0,9.0,8.0,12.0,9.0,8.0,11.0,12.0,14.0
Demetrios,10.0,17.0,5.0,7.0,10.0,,7.0,8.0,,10.0,
Demetrius,31.0,26.0,40.0,27.0,21.0,31.0,22.0,17.0,19.0,18.0,22.0
Demian,,,,,,,,5.0,,,
Demir,,,,6.0,,8.0,7.0,,5.0,6.0,5.0
Demitri,7.0,5.0,7.0,6.0,,6.0,10.0,8.0,7.0,5.0,
Demitrius,,,5.0,5.0,,,,,,,
Dempsey,,,,5.0,,,,,,,10.0
Denilson,,5.0,,,,,,,,,
Denim,8.0,8.0,7.0,16.0,6.0,10.0,13.0,5.0,8.0,8.0,12.0
Denis,30.0,21.0,25.0,32.0,27.0,25.0,22.0,14.0,20.0,17.0,20.0
Deniz,11.0,5.0,,5.0,5.0,11.0,7.0,8.0,10.0,,9.0
Dennis,114.0,87.0,91.0,116.0,78.0,68.0,76.0,64.0,52.0,51.0,44.0
Denny,11.0,11.0,10.0,16.0,11.0,9.0,9.0,6.0,7.0,9.0,7.0
Dennys,,,,5.0,,,,,,,
Denver,,,,6.0,,,6.0,,5.0,5.0,7.0
Denzel,31.0,25.0,20.0,20.0,20.0,27.0,21.0,17.0,30.0,26.0,18.0
Deon,11.0,7.0,9.0,8.0,11.0,16.0,9.0,8.0,13.0,12.0,12.0
Deondre,6.0,5.0,7.0,6.0,6.0,5.0,,5.0,,,6.0
Deonte,6.0,,,5.0,7.0,,,,,,
Dequan,,,,,,,,,,5.0,
Dereck,11.0,9.0,10.0,15.0,13.0,8.0,21.0,16.0,14.0,14.0,13.0
Derek,236.0,242.0,238.0,251.0,191.0,210.0,236.0,209.0,204.0,180.0,170.0
Dereon,,,6.0,5.0,10.0,,5.0,,,,
Deric,,,,,5.0,,,,,,
Derick,26.0,25.0,31.0,31.0,26.0,21.0,26.0,33.0,20.0,14.0,16.0
Derik,6.0,6.0,5.0,9.0,6.0,5.0,5.0,,,,5.0
Derin,,,,,7.0,,5.0,,,,
Derion,,,,,6.0,,,,,,
Deron,5.0,5.0,9.0,,,,5.0,,6.0,,
Derrick,57.0,53.0,71.0,62.0,46.0,56.0,54.0,45.0,50.0,45.0,40.0
Derwin,,,,,,6.0,7.0,6.0,,,
Desean,8.0,9.0,6.0,,5.0,9.0,6.0,6.0,,7.0,
Deshaun,8.0,11.0,6.0,,,,,6.0,,,
Deshawn,26.0,19.0,33.0,22.0,15.0,16.0,11.0,13.0,7.0,8.0,9.0
Desmond,30.0,21.0,29.0,30.0,34.0,54.0,61.0,52.0,41.0,59.0,44.0
Destin,6.0,11.0,11.0,13.0,14.0,7.0,13.0,9.0,8.0,9.0,8.0
Dev,9.0,10.0,8.0,5.0,8.0,9.0,,14.0,11.0,10.0,10.0
Devan,24.0,20.0,22.0,19.0,9.0,21.0,12.0,12.0,11.0,,8.0
Devante,10.0,6.0,7.0,6.0,,6.0,7.0,6.0,7.0,5.0,5.0
Devaughn,5.0,,5.0,,5.0,,7.0,,,,
Deven,25.0,24.0,25.0,15.0,22.0,19.0,17.0,26.0,12.0,9.0,7.0
Devin,275.0,248.0,258.0,219.0,227.0,225.0,153.0,186.0,159.0,117.0,109.0
Devine,7.0,8.0,,,,,5.0,,9.0,10.0,
Devion,,,,,,,6.0,,,,
Devlin,7.0,5.0,8.0,7.0,,,,5.0,8.0,6.0,
Devon,127.0,120.0,110.0,97.0,73.0,69.0,67.0,48.0,41.0,30.0,26.0
Devonte,20.0,15.0,16.0,15.0,20.0,12.0,9.0,8.0,,,8.0
Devyn,13.0,9.0,11.0,8.0,13.0,16.0,18.0,7.0,6.0,9.0,8.0
Devyne,,5.0,,,,,,,,,
Dewayne,,,,,5.0,,,5.0,,,
Dexter,19.0,10.0,8.0,19.0,11.0,23.0,16.0,22.0,35.0,30.0,30.0
Dezmond,,,,,5.0,5.0,,6.0,,5.0,
Dhani,,,,,,,7.0,,,,
Dhilan,,,,,,,5.0,,,,6.0
Dhruv,12.0,9.0,7.0,8.0,9.0,11.0,5.0,15.0,9.0,11.0,8.0
Dickson,,,,,6.0,,,,,,
Didier,,,,8.0,,5.0,,,,,
Diego,152.0,205.0,242.0,232.0,192.0,150.0,161.0,106.0,115.0,94.0,106.0
Dilan,7.0,9.0,14.0,13.0,14.0,13.0,17.0,13.0,12.0,27.0,25.0
Dillan,14.0,9.0,10.0,8.0,11.0,19.0,13.0,7.0,5.0,5.0,6.0
Dillion,5.0,5.0,,6.0,,,,,,,
Dillon,103.0,79.0,79.0,80.0,68.0,62.0,54.0,48.0,39.0,42.0,38.0
Dimitri,19.0,25.0,15.0,26.0,16.0,20.0,21.0,25.0,25.0,18.0,18.0
Dimitrios,8.0,10.0,7.0,5.0,11.0,7.0,10.0,9.0,7.0,8.0,8.0
Dimitrius,,,8.0,,5.0,,,,,,
Dinari,,,,,,,6.0,,,,
Dino,9.0,5.0,8.0,6.0,,,5.0,,,,
Diogenes,,5.0,,,,,,,,,
Diogo,7.0,5.0,,5.0,5.0,,,,,,
Dion,20.0,13.0,13.0,15.0,16.0,10.0,10.0,7.0,10.0,17.0,9.0
Dior,,6.0,10.0,6.0,11.0,9.0,8.0,5.0,6.0,,6.0
Divine,10.0,14.0,14.0,10.0,12.0,10.0,11.0,6.0,10.0,6.0,8.0
Dixon,,,,,,,,,5.0,,5.0
Djibril,6.0,,,,,,,5.0,,6.0,
Dmitri,,8.0,,,10.0,5.0,5.0,,,,
Dmitriy,,,,,,5.0,,,,,
Dmitry,,,,,,6.0,,5.0,,6.0,
Domani,,,,,,,,,,5.0,
Domanick,,,,,,5.0,,,,,
Domenic,12.0,14.0,14.0,13.0,17.0,10.0,12.0,5.0,11.0,14.0,10.0
Domenick,8.0,7.0,8.0,10.0,,5.0,,9.0,5.0,5.0,7.0
Domenico,8.0,8.0,10.0,16.0,10.0,7.0,9.0,16.0,9.0,6.0,11.0
Domingo,,,,,7.0,,,,,,
Dominic,264.0,245.0,285.0,288.0,277.0,290.0,298.0,302.0,361.0,345.0,379.0
Dominick,164.0,170.0,175.0,157.0,156.0,144.0,149.0,160.0,131.0,138.0,118.0
Dominik,18.0,17.0,29.0,23.0,25.0,32.0,18.0,25.0,33.0,27.0,24.0
Dominique,6.0,10.0,8.0,6.0,8.0,5.0,6.0,,10.0,6.0,
Domonic,7.0,,5.0,,,,,,,,
Don,5.0,7.0,8.0,7.0,13.0,7.0,7.0,,,11.0,8.0
Donald,79.0,55.0,60.0,51.0,52.0,47.0,41.0,50.0,31.0,31.0,24.0
Donato,5.0,8.0,,5.0,10.0,,5.0,6.0,7.0,,
Donavan,8.0,14.0,7.0,7.0,10.0,8.0,9.0,8.0,8.0,5.0,6.0
Donaven,,,,,,5.0,,,,,
Donavin,8.0,,8.0,7.0,12.0,7.0,,6.0,5.0,5.0,
Donavon,7.0,5.0,,,,,,,,,
Donnell,11.0,11.0,13.0,10.0,11.0,6.0,11.0,7.0,6.0,,8.0
Donnie,,,,,5.0,6.0,,,5.0,,
Donny,,5.0,,,,,,,,,5.0
Donovan,95.0,97.0,101.0,92.0,90.0,86.0,81.0,69.0,63.0,52.0,67.0
Donovin,,,5.0,,,,,,,,
Dontae,14.0,15.0,12.0,9.0,10.0,13.0,6.0,7.0,6.0,,9.0
Dontay,5.0,,5.0,9.0,,,,,,,
Donte,28.0,23.0,18.0,22.0,22.0,19.0,23.0,11.0,13.0,9.0,8.0
Dorian,22.0,31.0,25.0,30.0,29.0,22.0,22.0,18.0,34.0,24.0,24.0
Dorien,5.0,5.0,5.0,7.0,,,,,,,
Douglas,56.0,58.0,37.0,39.0,54.0,37.0,24.0,25.0,32.0,19.0,33.0
Dov,35.0,33.0,47.0,47.0,31.0,42.0,38.0,60.0,42.0,39.0,52.0
Dovber,,,,,,,,5.0,,5.0,5.0
Dovid,28.0,29.0,27.0,44.0,41.0,39.0,40.0,49.0,36.0,45.0,36.0
Drake,17.0,21.0,24.0,25.0,36.0,31.0,37.0,31.0,40.0,29.0,16.0
Draven,5.0,8.0,5.0,9.0,8.0,5.0,8.0,6.0,,,
Dream,,,,,,,,,,,6.0
Drew,65.0,90.0,76.0,81.0,70.0,59.0,73.0,57.0,62.0,51.0,52.0
Duane,14.0,11.0,10.0,,8.0,5.0,5.0,9.0,15.0,,6.0
Duke,,,5.0,5.0,,,6.0,8.0,6.0,12.0,16.0
Duncan,17.0,16.0,11.0,16.0,13.0,12.0,15.0,11.0,6.0,12.0,13.0
Dustin,34.0,34.0,33.0,30.0,51.0,48.0,32.0,27.0,26.0,14.0,19.0
Dutch,5.0,,,,,,,,,,
Duvid,,11.0,8.0,10.0,,12.0,14.0,15.0,15.0,16.0,15.0
Dwayne,34.0,27.0,41.0,29.0,31.0,31.0,32.0,29.0,21.0,18.0,19.0
Dwight,6.0,14.0,9.0,11.0,11.0,15.0,9.0,5.0,6.0,10.0,5.0
Dylan,886.0,875.0,856.0,917.0,887.0,884.0,782.0,786.0,890.0,960.0,916.0
Dyland,,,,,,,,9.0,8.0,12.0,14.0
Dyllan,5.0,,,6.0,5.0,12.0,5.0,5.0,,,6.0
Dylon,10.0,10.0,12.0,9.0,,,5.0,,,,
Eamon,16.0,17.0,21.0,10.0,19.0,17.0,19.0,20.0,16.0,13.0,15.0
Eamonn,8.0,10.0,8.0,7.0,6.0,,5.0,7.0,8.0,,6.0
Ean,7.0,7.0,12.0,11.0,13.0,10.0,12.0,17.0,16.0,18.0,10.0
Earl,14.0,8.0,8.0,8.0,10.0,8.0,10.0,,6.0,5.0,7.0
Eashan,,,,,,,,,,5.0,
Eason,,5.0,,9.0,9.0,20.0,6.0,11.0,33.0,33.0,38.0
Easton,,,11.0,10.0,13.0,14.0,39.0,80.0,62.0,58.0,91.0
Eathan,,,,,5.0,,,,,,
Eben,6.0,,,5.0,,5.0,8.0,6.0,,,6.0
Ebenezer,,7.0,,,,,,,,,
Ebrahim,,,6.0,,,,,5.0,,5.0,
Ebrima,,,,,,6.0,,,,5.0,
Edan,,,,5.0,7.0,8.0,,,,5.0,
Eddie,55.0,56.0,35.0,35.0,31.0,40.0,33.0,34.0,25.0,31.0,17.0
Eddy,23.0,22.0,26.0,11.0,20.0,14.0,15.0,22.0,16.0,15.0,21.0
Eden,10.0,14.0,10.0,11.0,15.0,17.0,16.0,16.0,23.0,29.0,31.0
Eder,,,7.0,,,5.0,,,6.0,5.0,
Edgar,66.0,68.0,74.0,67.0,63.0,57.0,52.0,45.0,47.0,39.0,46.0
Edgardo,5.0,9.0,7.0,6.0,,5.0,5.0,7.0,,,
Edin,11.0,,5.0,6.0,5.0,6.0,8.0,,6.0,6.0,6.0
Edison,26.0,37.0,42.0,42.0,30.0,31.0,33.0,42.0,33.0,33.0,29.0
Edmond,11.0,8.0,16.0,14.0,10.0,6.0,13.0,9.0,10.0,5.0,8.0
Edmund,12.0,13.0,10.0,14.0,12.0,,8.0,7.0,12.0,7.0,9.0
Edon,,6.0,,,,,6.0,,,,
Edson,,,,,5.0,,5.0,,,,
Eduard,,,,5.0,,5.0,5.0,,,5.0,
Eduardo,104.0,76.0,92.0,76.0,85.0,105.0,85.0,68.0,63.0,44.0,38.0
Edvin,,,7.0,,6.0,6.0,,,,,
Edward,266.0,223.0,229.0,237.0,200.0,232.0,194.0,200.0,170.0,199.0,183.0
Edwardo,,,,,5.0,,,,8.0,,
Edwin,188.0,185.0,217.0,213.0,184.0,152.0,138.0,134.0,106.0,100.0,87.0
Edwyn,,,5.0,,,,,,,,
Eesa,,,,,,,,,,7.0,5.0
Efe,,,6.0,,,6.0,5.0,,7.0,,
Efraim,25.0,13.0,19.0,20.0,25.0,36.0,28.0,35.0,26.0,27.0,16.0
Efrain,9.0,7.0,12.0,10.0,,16.0,11.0,10.0,11.0,9.0,10.0
Efrayim,,,,,,,5.0,,,,
Efren,,,11.0,,,6.0,,6.0,,,
Egan,,5.0,,,,,,,,,
Egypt,,,,,,,,,,,6.0
Eh,,,,,,,6.0,5.0,,7.0,
Ehan,,,,,,,,8.0,9.0,9.0,7.0
Ehsan,,,,,,,,,,,7.0
Eian,,7.0,,5.0,6.0,5.0,6.0,5.0,,7.0,6.0
Eiden,,,,,,,,,,,5.0
Eion,,,,5.0,,,,,,,
Eitan,21.0,16.0,26.0,18.0,29.0,21.0,17.0,17.0,32.0,20.0,22.0
Eithan,,,,6.0,,,,7.0,,,5.0
Elam,,,,,,,,,,5.0,
Elan,18.0,15.0,15.0,19.0,11.0,16.0,15.0,16.0,16.0,17.0,13.0
Elazar,9.0,,8.0,5.0,8.0,5.0,,6.0,6.0,11.0,5.0
Elchanan,,,,5.0,,5.0,,,,,
Elchonon,6.0,5.0,5.0,5.0,,6.0,7.0,7.0,8.0,,
Elder,,,,6.0,,,,,,,
Eldin,7.0,6.0,5.0,,9.0,,,5.0,,,
Eleazar,,,5.0,8.0,,,5.0,,,,
Elhadji,,5.0,,,,,,,,5.0,
Eli,138.0,121.0,167.0,159.0,233.0,264.0,355.0,340.0,376.0,365.0,372.0
Eliam,,,,,,,,5.0,5.0,12.0,
Elian,16.0,18.0,9.0,13.0,19.0,34.0,29.0,25.0,29.0,28.0,26.0
Elias,113.0,124.0,123.0,139.0,140.0,137.0,184.0,174.0,222.0,174.0,232.0
Eliav,,,,,,,,,,,5.0
Eliazer,,,,,,,,5.0,,,
Elie,9.0,6.0,5.0,7.0,8.0,10.0,,10.0,6.0,8.0,8.0
Eliel,6.0,18.0,16.0,12.0,10.0,14.0,14.0,13.0,9.0,16.0,13.0
Eliezer,58.0,53.0,67.0,62.0,56.0,70.0,76.0,61.0,55.0,64.0,82.0
Elija,,,,,,5.0,,,,,
Elijah,616.0,643.0,609.0,618.0,656.0,667.0,643.0,653.0,559.0,590.0,598.0
Elijiah,,,,,6.0,,,,,5.0,
Elimelech,22.0,22.0,27.0,21.0,28.0,20.0,18.0,23.0,23.0,21.0,19.0
Elio,,,,,,5.0,,,,5.0,
Eliot,11.0,11.0,17.0,16.0,15.0,16.0,11.0,12.0,14.0,14.0,19.0
Eliseo,,,,,7.0,,,,10.0,,8.0
Elisha,27.0,18.0,21.0,21.0,24.0,23.0,18.0,19.0,22.0,20.0,24.0
Eliyah,5.0,,,,,,,,,,
Eliyahu,36.0,54.0,35.0,37.0,44.0,40.0,39.0,60.0,43.0,39.0,36.0
Elizabeth,,,,,5.0,,,,,,
Elliot,69.0,55.0,52.0,52.0,53.0,57.0,70.0,91.0,95.0,101.0,96.0
Elliott,35.0,28.0,26.0,27.0,33.0,31.0,44.0,46.0,49.0,70.0,76.0
Ellis,14.0,11.0,12.0,18.0,17.0,19.0,23.0,24.0,29.0,23.0,28.0
Elmer,9.0,15.0,8.0,15.0,12.0,14.0,8.0,12.0,5.0,9.0,9.0
Elmin,,,,,,,,,,,5.0
Elnatan,,,,,,,5.0,,,,
Elon,,,5.0,,5.0,,,,6.0,,6.0
Elton,6.0,9.0,8.0,,6.0,,7.0,,5.0,5.0,
Eluzer,6.0,9.0,,,8.0,9.0,15.0,10.0,14.0,12.0,9.0
Elvin,24.0,27.0,25.0,32.0,28.0,21.0,25.0,19.0,25.0,19.0,21.0
Elvis,38.0,30.0,39.0,42.0,44.0,27.0,25.0,29.0,33.0,29.0,24.0
Ely,7.0,10.0,8.0,9.0,13.0,6.0,9.0,15.0,15.0,7.0,7.0
Elya,6.0,5.0,7.0,10.0,15.0,8.0,13.0,8.0,8.0,12.0,9.0
Elyas,,5.0,,5.0,6.0,,6.0,,6.0,,6.0
Elyjah,,5.0,5.0,10.0,8.0,,,5.0,5.0,,
Emanuel,103.0,65.0,75.0,101.0,98.0,84.0,83.0,72.0,81.0,60.0,67.0
Emerson,20.0,26.0,25.0,31.0,34.0,39.0,35.0,47.0,43.0,42.0,54.0
Emery,,7.0,,9.0,6.0,8.0,10.0,14.0,15.0,18.0,11.0
Emil,12.0,12.0,21.0,18.0,20.0,30.0,22.0,16.0,20.0,18.0,14.0
Emile,,7.0,,5.0,,8.0,,,,7.0,
Emiliano,13.0,16.0,16.0,12.0,11.0,19.0,24.0,22.0,14.0,13.0,24.0
Emilio,27.0,37.0,33.0,50.0,46.0,35.0,42.0,44.0,40.0,47.0,41.0
Emin,,,,,,,,,,,5.0
Emir,12.0,9.0,13.0,14.0,10.0,10.0,9.0,19.0,22.0,16.0,21.0
Emma,,,,,,,,,,5.0,
Emmanuel,181.0,160.0,190.0,172.0,171.0,193.0,173.0,169.0,174.0,161.0,179.0
Emmet,,8.0,14.0,8.0,11.0,14.0,8.0,11.0,10.0,9.0,13.0
Emmett,25.0,23.0,40.0,25.0,21.0,61.0,56.0,56.0,68.0,90.0,99.0
Emmit,,,,,,,,,9.0,,
Emmitt,,8.0,,7.0,,,7.0,12.0,11.0,13.0,11.0
Emory,,,,,5.0,,,5.0,9.0,,5.0
Emre,,5.0,7.0,6.0,8.0,,,5.0,,8.0,5.0
Endi,,,5.0,,,,,,,,
Endrit,6.0,,,5.0,,,,,,,
Endy,6.0,,,6.0,5.0,,,,,,
Enes,,,,,,,,,,5.0,
Enis,,,,5.0,,,,,6.0,,
Enmanuel,24.0,12.0,15.0,15.0,13.0,11.0,18.0,7.0,5.0,9.0,9.0
Enoch,7.0,9.0,5.0,11.0,8.0,5.0,14.0,13.0,13.0,15.0,12.0
Enos,,,,,,,,6.0,8.0,,
Enrico,,,,,,,7.0,,,,7.0
Enrique,26.0,40.0,35.0,35.0,45.0,33.0,27.0,31.0,25.0,21.0,27.0
Enson,5.0,,,,,,,,,,
Enzo,19.0,23.0,16.0,16.0,28.0,23.0,46.0,41.0,30.0,43.0,68.0
Eoin,5.0,7.0,8.0,5.0,6.0,5.0,7.0,6.0,5.0,,5.0
Ephraim,21.0,10.0,14.0,24.0,18.0,28.0,17.0,22.0,30.0,12.0,15.0
Eren,9.0,8.0,,,10.0,,5.0,,,,7.0
Eric,542.0,494.0,470.0,465.0,427.0,390.0,340.0,318.0,314.0,267.0,256.0
Erich,,,,,5.0,6.0,,,,5.0,
Erick,141.0,141.0,99.0,121.0,147.0,135.0,134.0,112.0,109.0,91.0,99.0
Erickson,,7.0,,,7.0,,,,,,
Erik,104.0,119.0,118.0,98.0,100.0,89.0,62.0,66.0,69.0,58.0,52.0
Erion,,,,,,5.0,6.0,,,,
Ernest,24.0,16.0,21.0,14.0,13.0,11.0,20.0,14.0,7.0,12.0,13.0
Ernesto,15.0,19.0,17.0,24.0,16.0,13.0,12.0,13.0,11.0,10.0,10.0
Eros,,,,,,,,5.0,,,
Errol,7.0,,5.0,8.0,6.0,,6.0,,,,
Ervin,,11.0,6.0,15.0,12.0,9.0,8.0,9.0,7.0,12.0,12.0
Erwin,12.0,9.0,5.0,10.0,,6.0,8.0,,7.0,5.0,6.0
Eryk,,,7.0,,,7.0,,5.0,,,
Esa,,,,,,,,,5.0,,
Esaias,,,5.0,,,,,,,,
Eshaan,6.0,,,,6.0,,6.0,,,6.0,
Eshan,,5.0,7.0,7.0,,14.0,11.0,12.0,13.0,14.0,10.0
Essa,,,,,5.0,,,5.0,,5.0,5.0
Esteban,28.0,28.0,26.0,20.0,34.0,27.0,31.0,26.0,27.0,16.0,23.0
Ethan,1088.0,1049.0,1068.0,1141.0,1152.0,1363.0,1340.0,1238.0,1261.0,1210.0,1252.0
Ethaniel,,,,6.0,,,,,,,
Ethen,9.0,8.0,12.0,10.0,8.0,9.0,10.0,12.0,8.0,7.0,
Ethyn,,,,,,,8.0,,,,9.0
Etienne,,,,,,5.0,,,,,
Eugene,30.0,28.0,33.0,18.0,30.0,29.0,32.0,22.0,17.0,19.0,15.0
Eugenio,8.0,,,,,,,,,,
Evan,532.0,576.0,560.0,573.0,611.0,614.0,621.0,553.0,566.0,456.0,432.0
Evander,,,6.0,,,,,,8.0,,
Evangelos,,5.0,5.0,7.0,7.0,,9.0,,,12.0,
Evans,,,7.0,,6.0,,,,,,
Ever,8.0,5.0,5.0,15.0,5.0,5.0,,,11.0,5.0,5.0
Everett,25.0,16.0,20.0,28.0,26.0,46.0,43.0,42.0,74.0,75.0,86.0
Evin,10.0,10.0,7.0,12.0,10.0,8.0,8.0,8.0,5.0,5.0,5.0
Evren,,,,,,,,,5.0,6.0,
Ewan,,6.0,9.0,7.0,8.0,10.0,10.0,6.0,9.0,8.0,5.0
Exavier,5.0,,,,5.0,,,,,,
Eyad,,,,6.0,,7.0,,9.0,7.0,6.0,
Eyal,,,,,8.0,7.0,7.0,8.0,6.0,,6.0
Eyan,5.0,,,,7.0,,,5.0,8.0,,
Eytan,,,8.0,5.0,6.0,,5.0,,,,6.0
Ezechiel,,,,,,6.0,,,,,
Ezekiel,36.0,39.0,49.0,44.0,45.0,46.0,54.0,42.0,54.0,56.0,63.0
Ezequiel,16.0,18.0,16.0,19.0,22.0,24.0,25.0,21.0,28.0,26.0,21.0
Ezio,,,,,,,,,,,7.0
Ezra,55.0,48.0,67.0,64.0,62.0,88.0,67.0,87.0,108.0,121.0,141.0
Ezrah,,,,,,,,,,,5.0
Ezriel,18.0,15.0,7.0,8.0,7.0,13.0,9.0,13.0,11.0,9.0,15.0
Fabian,35.0,45.0,46.0,41.0,27.0,29.0,25.0,25.0,33.0,27.0,25.0
Fabio,5.0,7.0,6.0,6.0,6.0,,5.0,,,5.0,5.0
Fabrice,,,,,,,,,5.0,,
Fabricio,,,5.0,5.0,,,,,,,
Fabrizio,7.0,,6.0,5.0,,,,,,,
Fadi,6.0,,,,,,,,,,
Fahad,6.0,6.0,,,,6.0,,7.0,10.0,,
Fahd,,,,,,,,,5.0,,
Faheem,,,,,,,6.0,6.0,,,
Fahim,,6.0,8.0,7.0,7.0,5.0,7.0,5.0,5.0,5.0,
Faisal,5.0,,,5.0,,,,8.0,6.0,6.0,
Faiz,,,,,,,,,5.0,,
Faizan,,5.0,,,,7.0,5.0,7.0,,,8.0
Fallou,,5.0,,,,,,,,,
Faraz,,5.0,,,,,,,,,
Fardeen,5.0,7.0,,,,,,,,,
Fareed,,,,,,7.0,5.0,,,5.0,
Fares,,,,5.0,,,8.0,,,8.0,
Farhan,11.0,11.0,21.0,18.0,16.0,17.0,21.0,19.0,12.0,15.0,9.0
Farid,,,7.0,6.0,,,,,,5.0,5.0
Faris,,6.0,6.0,,10.0,9.0,17.0,13.0,18.0,7.0,11.0
